,nums,labels
46363,cent deux; sept cent soixante neuf,1
46364,huit cent soixante et un; neuf cent quatre vingt deux,1
46365,mille; cent trente et un,0
46366,soixante deux; huit cent vingt quatre,1
46367,cent quatre vingt trois; cent soixante cinq,0
46368,neuf cent vingt sept; neuf cent trente quatre,1
46369,cinq cent quatre vingt dix; neuf cent soixante seize,1
46370,trois cent vingt sept; cinq cent neuf,1
46371,trois cent huit; cinq cent quatre vingt dix huit,1
46372,cinq cent soixante et onze; cinq cent soixante dix neuf,1
46373,sept cent trois; huit cent quatre vingt onze,1
46374,sept cent quatre vingt un; quatre cent neuf,0
46375,cent vingt quatre; quatre cent quatre vingt dix sept,1
46376,douze; deux cent cinquante huit,1
46377,huit cent quatre vingt douze; neuf cent seize,1
46378,cinq cent soixante cinq; six cent cinquante,1
46379,trois cent huit; trois cent cinquante,1
46380,quatre cent soixante cinq; trois cent douze,0
46381,huit cent vingt neuf; cent quatre vingt quatre,0
46382,quatre cent six; deux cent cinquante sept,0
46383,trois cent trente deux; trois cent quatre vingt douze,1
46384,cent cinq; deux cent cinquante quatre,1
46385,sept cent trente cinq; deux cent soixante dix neuf,0
46386,sept cent quatre vingt six; sept cent cinquante quatre,0
46387,six cent trente sept; cinq cent quatre vingt quatorze,0
46388,sept cent vingt trois; trois cent onze,0
46389,trois cent quatre vingt deux; trois cent soixante et onze,0
46390,six cent sept; quatre vingt dix,0
46391,cent dix neuf; cinq cent trente trois,1
46392,neuf cent vingt neuf; neuf cent dix huit,0
46393,quatre cent soixante cinq; quatre cent cinquante cinq,0
46394,deux cent trente huit; six cent cinquante huit,1
46395,sept cent quatre vingt un; deux cent trente quatre,0
46396,sept cent cinquante deux; neuf cent treize,1
46397,sept cent trente et un; six cent dix sept,0
46398,huit cent quatre vingt quinze; six cent quatre vingt sept,0
46399,quatre cent cinquante trois; cent treize,0
46400,huit cent dix; trois cent quatre vingt quatre,0
46401,cent vingt et un; soixante sept,0
46402,trois cent trente; quatre cent quatre vingt seize,1
46403,cinquante cinq; quatre cent deux,1
46404,sept cent trente sept; six cent cinquante deux,0
46405,quatre cent cinquante quatre; cinq cent quinze,1
46406,quatre cent seize; huit cent quarante sept,1
46407,soixante neuf; trois cent dix huit,1
46408,neuf cent quarante quatre; neuf cent un,0
46409,quatre cent douze; cent soixante douze,0
46410,huit cent quatre vingt trois; quatre cent quatre vingt seize,0
46411,soixante et onze; quatre cent trente six,1
46412,quatre cent trente neuf; deux cent trente deux,0
46413,quatre cent soixante sept; cinq cent cinq,1
46414,trois cent quarante trois; cinq cent soixante six,1
46415,trois cent soixante huit; cent quatre vingt trois,0
46416,six cent vingt huit; sept cent trente trois,1
46417,quatre vingt quinze; trois cent cinquante deux,1
46418,cent quatre vingt seize; cent trente cinq,0
46419,cent quarante neuf; cent cinquante deux,1
46420,cinq cent quatre vingt dix huit; cinquante trois,0
46421,six cent trente trois; neuf cent cinquante quatre,1
46422,neuf cent soixante sept; quatre vingt six,0
46423,cinq cent soixante et onze; sept cent quatre vingt quatorze,1
46424,cinq cent trente sept; quatre cent vingt huit,0
46425,vingt huit; six cent quatre vingt quatre,1
46426,cent; cinq cent soixante trois,1
46427,quatre vingt douze; huit cent dix neuf,1
46428,deux cent soixante sept; deux cent trente cinq,0
46429,huit cent quatre vingt dix neuf; quatre cent quarante,0
46430,sept cent soixante dix neuf; quatre vingts,0
46431,quatre cent treize; cinq cent soixante quatre,1
46432,six cent cinquante quatre; trente,0
46433,neuf cent dix; cinq cent vingt six,0
46434,trente six; neuf cent trente trois,1
46435,quatre cent six; cent soixante dix sept,0
46436,vingt et un; trois cent quatre vingt dix sept,1
46437,quatre vingt seize; quatre cent neuf,1
46438,cent quatre vingt quinze; sept cent quatre vingt huit,1
46439,cinq cent quatre vingt un; cinq cent soixante quinze,0
46440,neuf cent soixante quatorze; huit cent quarante cinq,0
46441,six cent quarante quatre; six cent soixante quatorze,1
46442,cinq cent cinq; huit cent quatre vingt trois,1
46443,six cent quarante quatre; cinq cent vingt six,0
46444,sept cent sept; dix sept,0
46445,trois cent quarante quatre; six cent dix neuf,1
46446,huit cent vingt quatre; vingt cinq,0
46447,cinq cent cinquante six; sept cent trente sept,1
46448,trente et un; cinq cent onze,1
46449,neuf cent neuf; cinq cent trente deux,0
46450,deux cent quatre vingt un; quatre cent soixante deux,1
46451,trois cent quarante quatre; quarante deux,0
46452,neuf cent quarante neuf; huit cent quatre vingt dix sept,0
46453,sept cent quatre vingt douze; cinq cent quatre vingt huit,0
46454,deux cent trois; sept cent un,1
46455,huit cent onze; quatre cent soixante,0
46456,sept cent trente et un; quatre cent trente sept,0
46457,huit cent soixante huit; sept cent neuf,0
46458,neuf cent soixante trois; sept cent quarante sept,0
46459,neuf cent cinquante; six cent un,0
46460,cinq cent quarante et un; neuf cent sept,1
46461,cent cinquante cinq; quatre cent soixante huit,1
46462,six cent deux; dix neuf,0
46463,trois cent quatre vingt dix; sept cent quatre vingt sept,1
46464,trois cent soixante quinze; huit cent onze,1
46465,huit cent quarante et un; sept cent trente neuf,0
46466,cinq cent soixante huit; trois cent cinquante six,0
46467,huit cent trente; sept cent trente cinq,0
46468,quatre cent soixante dix; cent quatre vingt dix huit,0
46469,quatre cent quatre; cent soixante sept,0
46470,cent soixante et un; huit cent deux,1
46471,trente sept; cent quinze,1
46472,deux cent vingt deux; cinq cent quarante huit,1
46473,neuf cent soixante seize; cinq cent quarante trois,0
46474,deux cent vingt quatre; cinq cent quatre vingt quatorze,1
46475,quatre cent vingt deux; cent quatre vingt dix,0
46476,neuf cent soixante et un; vingt sept,0
46477,deux cent cinquante; cent cinquante six,0
46478,cent dix; quatre cent cinquante huit,1
46479,quatre vingt un; huit cent quatre vingt dix sept,1
46480,sept cent quarante six; sept cent trente neuf,0
46481,deux cent quatre vingt douze; cinq cent deux,1
46482,huit cent quatre vingt dix sept; cinq cent soixante trois,0
46483,douze; trois cent trente quatre,1
46484,deux cent vingt six; neuf cent quarante et un,1
46485,quatre vingt sept; trois cent soixante quinze,1
46486,sept cent trente deux; trois cent soixante dix huit,0
46487,huit cent quatre vingt deux; deux cent soixante et un,0
46488,cent quatre vingt quinze; six cent quatre vingt un,1
46489,quatre cent trente; deux cent neuf,0
46490,deux cent soixante et un; sept cent vingt neuf,1
46491,trois cent cinquante neuf; neuf cent soixante seize,1
46492,trois cent trente trois; neuf cent soixante quinze,1
46493,sept cent un; huit cent quatorze,1
46494,sept cents; quatorze,0
46495,quatre cent soixante et onze; sept cent sept,1
46496,cent trente neuf; trois cent onze,1
46497,trois cent cinquante trois; huit cent soixante neuf,1
46498,sept cent quarante deux; deux cent vingt cinq,0
46499,cent cinquante huit; cinq cent quatre vingt sept,1
46500,deux cent soixante six; cinq cent quarante huit,1
46501,quatre cent huit; neuf cent vingt quatre,1
46502,trois cent neuf; quatre cent quinze,1
46503,sept cent vingt trois; cent trente deux,0
46504,cent soixante six; cinq cent soixante et onze,1
46505,cinq cent vingt et un; trois cent quatre vingt treize,0
46506,six cent trente sept; deux cent quinze,0
46507,six cent cinquante neuf; huit cent trente cinq,1
46508,cent trente huit; huit cent quatre vingt cinq,1
46509,deux cent quatre vingt seize; sept cent cinquante huit,1
46510,neuf cent six; trois cent trente,0
46511,cent quatre vingt onze; trois cent quatre,1
46512,quatre cent cinquante sept; cinquante six,0
46513,trois cent trente; quatre cent soixante dix sept,1
46514,cinq cent cinquante huit; cent quatre,0
46515,sept cent quinze; deux cent quarante huit,0
46516,sept cent soixante dix neuf; neuf cent vingt six,1
46517,six cent trente huit; cinq cent soixante douze,0
46518,sept cent quarante neuf; huit cent quarante quatre,1
46519,quatre cent soixante trois; neuf cent trente neuf,1
46520,neuf cent neuf; huit cent seize,0
46521,neuf cent cinquante; cent quarante neuf,0
46522,huit cent soixante trois; deux cent trente,0
46523,quatre cent cinq; quatre cent trente quatre,1
46524,six cent soixante cinq; quatre vingt neuf,0
46525,huit cent quarante et un; huit cent soixante sept,1
46526,quatre cent seize; huit cent dix,1
46527,quatre cent quatre vingt dix; six cent sept,1
46528,huit cent quatre vingt quinze; cent vingt sept,0
46529,cinquante et un; cent vingt neuf,1
46530,quatre cent dix; trois cent quatre vingt onze,0
46531,trois cent quarante huit; huit cent quatre vingt dix sept,1
46532,deux cent quatre vingt huit; six cent trente six,1
46533,deux cent quatorze; deux cent trente et un,1
46534,quatre cent dix; cent quarante et un,0
46535,trois cent vingt; trente sept,0
46536,huit cent cinquante trois; six cent soixante six,0
46537,cinq cent soixante deux; sept cent quarante deux,1
46538,huit cent quatre vingt quatre; cinq cent vingt,0
46539,sept cent cinquante et un; neuf cent soixante trois,1
46540,neuf cent six; six cent cinquante huit,0
46541,cent vingt deux; cent quatre vingt quinze,1
46542,dix neuf; huit cent vingt cinq,1
46543,cinq cent cinquante huit; cinq cent soixante six,1
46544,trois cent sept; cent soixante dix sept,0
46545,quatre cent quatre vingts; sept cent vingt trois,1
46546,cent vingt quatre; six cent quarante trois,1
46547,quatre cent quarante; quatre vingt seize,0
46548,cent quatre vingt dix sept; trois cent quatre vingt trois,1
46549,trois cent quatre vingt treize; dix neuf,0
46550,quatre cent quatre vingt trois; trois cent quatre vingt cinq,0
46551,six cent soixante huit; cinq cent soixante quatre,0
46552,deux cent trente six; neuf cent quatre vingt seize,1
46553,quatre cent dix; soixante dix,0
46554,deux cent trente trois; cent quarante trois,0
46555,cinq cent quatre vingts; quarante huit,0
46556,neuf; soixante dix,1
46557,soixante dix sept; sept cent quatre vingt deux,1
46558,sept cent quatre vingts; huit cent quarante huit,1
46559,huit cent vingt et un; quatre cent cinquante,0
46560,cent douze; deux cent quatre,1
46561,quatre vingt sept; neuf cent quatre vingts,1
46562,cinq cent cinquante six; cinq cent soixante sept,1
46563,deux cent huit; cinq cent quarante deux,1
46564,huit cent quarante huit; sept cent quarante quatre,0
46565,sept cent quatre vingt deux; six cent un,0
46566,huit cent trente et un; six cent cinquante cinq,0
46567,six cent vingt neuf; cinquante,0
46568,trois cent trente six; cinq cent quinze,1
46569,neuf cent soixante huit; trois cent quatre vingt huit,0
46570,trois cent quatre vingt treize; six cent soixante dix huit,1
46571,cinq cent cinquante deux; neuf cent quatre vingt cinq,1
46572,deux cent cinquante six; six cent vingt neuf,1
46573,cent quatre vingt deux; quatre,0
46574,soixante quinze; sept cent quarante trois,1
46575,quatre cent quarante quatre; trente six,0
46576,cinq cent quarante sept; trente neuf,0
46577,sept cent cinquante; neuf cent seize,1
46578,huit cent soixante deux; cinq cent quarante deux,0
46579,deux cent trente huit; six cent quarante,1
46580,cent quarante deux; huit cent six,1
46581,neuf cent soixante dix neuf; neuf cent soixante dix sept,0
46582,deux cent soixante quatorze; quatre cent quarante quatre,1
46583,neuf cent trente; cinq cent quatre vingts,0
46584,cinq cent cinquante sept; deux cent quarante cinq,0
46585,huit cent vingt cinq; sept cent soixante quatre,0
46586,cinq cent quatre vingt treize; cinq cent quatorze,0
46587,cent quatre vingt trois; soixante dix sept,0
46588,trois cent quarante deux; cinq cent vingt quatre,1
46589,cinq cent soixante sept; soixante et un,0
46590,six cent soixante et un; six cent cinquante deux,0
46591,sept cent dix; neuf cent soixante cinq,1
46592,cinq cent quarante neuf; cinq cent trente deux,0
46593,huit cent quatre vingt quatorze; quatre cent quatre vingt neuf,0
46594,six cent vingt sept; six cent sept,0
46595,cent quarante quatre; trois cent deux,1
46596,huit cent cinquante et un; huit cent sept,0
46597,cinq cent dix huit; neuf cent trente deux,1
46598,quatre cent cinquante quatre; deux cent vingt deux,0
46599,quatre cent soixante huit; six cent cinquante six,1
46600,neuf cent quarante neuf; trois cent soixante et onze,0
46601,soixante et onze; six cent vingt neuf,1
46602,trois cent quinze; deux cent cinquante,0
46603,huit cent quatre vingt treize; six cent vingt huit,0
46604,sept cent quatre vingt quatre; trois cent cinquante huit,0
46605,cent trente deux; neuf cent quatre vingt quinze,1
46606,six cent quatre vingt cinq; quatre cent soixante dix huit,0
46607,trois cent deux; six cent quarante quatre,1
46608,sept cent vingt trois; cent vingt huit,0
46609,trois cent trente; cinq cent soixante et un,1
46610,six cent soixante quatorze; deux cent quatre vingt six,0
46611,sept cent quatre vingt douze; cinquante cinq,0
46612,huit cent trente six; six cent soixante dix,0
46613,deux cent quarante quatre; trois cent douze,1
46614,neuf cent soixante huit; sept cent quatre,0
46615,quatre cent quatre vingt neuf; six cent quatre,1
46616,deux cent vingt; sept cent neuf,1
46617,deux cent quatre vingt six; cent vingt trois,0
46618,deux cent soixante six; sept cent quatre vingt dix sept,1
46619,neuf cent quatre vingt dix; quarante quatre,0
46620,trois cent quatre vingt seize; cinq cent cinquante six,1
46621,cent cinq; sept cent quatre vingt dix,1
46622,sept cent cinquante; trois cent soixante dix sept,0
46623,huit cent quarante; neuf cent quatre vingt quatre,1
46624,trois cent dix neuf; neuf cent soixante et onze,1
46625,sept cent quarante et un; six cent vingt huit,0
46626,trois cent soixante treize; cent treize,0
46627,cinq cent quatre vingt trois; trois cent quarante et un,0
46628,neuf cent soixante huit; sept cent quatre vingt douze,0
46629,cent quatre vingt dix; cinq cent deux,1
46630,quatre cent cinquante neuf; cent sept,0
46631,cinq cent sept; quatre cent seize,0
46632,cent quatre vingts; sept cent quatorze,1
46633,huit cent cinquante neuf; vingt huit,0
46634,deux cent trente quatre; huit cent quarante neuf,1
46635,cinquante deux; trois cent soixante dix huit,1
46636,vingt neuf; quatre cent soixante six,1
46637,sept cent quatre vingt seize; cinq cent seize,0
46638,sept cent cinquante huit; cent cinquante,0
46639,huit cent quarante neuf; quatre cent trente et un,0
46640,cent soixante huit; sept cent trente sept,1
46641,deux cent quarante trois; six cent trente cinq,1
46642,cinq cent vingt neuf; deux cent un,0
46643,sept cent quatre vingts; huit cent quatre vingt seize,1
46644,six cent soixante douze; cent quatre vingt seize,0
46645,quatre cent un; neuf cent cinq,1
46646,soixante sept; six cent treize,1
46647,quatre cent quatre vingt cinq; huit cent quatre vingt quinze,1
46648,six cent quinze; deux cent cinquante,0
46649,cent huit; soixante sept,0
46650,quatre cent vingt sept; neuf cent trente neuf,1
46651,six cent trente deux; cinq cent soixante seize,0
46652,sept cent vingt quatre; neuf cent soixante seize,1
46653,neuf cent cinquante sept; huit cent soixante,0
46654,trois cent cinquante cinq; cinq cent soixante cinq,1
46655,huit cent soixante dix sept; neuf cent soixante dix,1
46656,cinq cent trente trois; cinquante neuf,0
46657,quatre cent soixante quatre; trois cent cinquante deux,0
46658,huit cent quarante et un; trois cent soixante sept,0
46659,trois cent quatre; vingt six,0
46660,huit cent quatre vingt deux; huit cent un,0
46661,cinq cent dix sept; neuf cent soixante dix huit,1
46662,seize; quatre cent quinze,1
46663,huit cent quatre vingt six; neuf cent quatorze,1
46664,quarante sept; trois cent soixante deux,1
46665,huit cent quatre vingt quinze; soixante sept,0
46666,six cent trente sept; huit cent quarante trois,1
46667,cent cinq; neuf cent soixante treize,1
46668,sept cent onze; sept cent quatre vingt un,1
46669,cent quarante neuf; cent quarante cinq,0
46670,cinq cent quarante huit; trente sept,0
46671,deux cent quarante huit; neuf cent soixante dix huit,1
46672,sept cent vingt deux; neuf cent quatre vingt quatre,1
46673,six cent trente deux; deux cent deux,0
46674,deux cent soixante quinze; cinquante et un,0
46675,trois cents; quatre cent neuf,1
46676,deux cent quarante cinq; quatre cent vingt sept,1
46677,trois cent trente et un; trois cent quarante et un,1
46678,quatre cent cinquante huit; huit cent quatre vingt onze,1
46679,quatre cent soixante seize; six cent quatre vingt onze,1
46680,cent quatre vingt trois; quatre cent un,1
46681,huit cent soixante neuf; cinq cent trente cinq,0
46682,trois cent soixante neuf; cinquante deux,0
46683,sept cent trente cinq; trois cent quarante,0
46684,six cent vingt six; trois cent vingt huit,0
46685,six cents; huit cent quatre vingt treize,1
46686,sept cent soixante douze; trois cent soixante quatorze,0
46687,sept cent quatre vingt neuf; trois cent quinze,0
46688,trois cents; quatre cent cinquante deux,1
46689,trois cent soixante trois; cent quatre vingt neuf,0
46690,trois cent quatre vingt onze; trois cent soixante quatorze,0
46691,deux cent quarante sept; quatre cent vingt huit,1
46692,cinq cent quatre vingt seize; cinq cent vingt sept,0
46693,six cent vingt quatre; huit cent cinquante sept,1
46694,neuf cent vingt six; cinq cent quarante cinq,0
46695,cent quarante et un; cent soixante trois,1
46696,huit cent quatre vingt quatorze; huit cent vingt six,0
46697,cinq cent quatre; neuf cent quatre,1
46698,trois cent soixante dix; huit cent cinquante six,1
46699,quatre cent vingt sept; sept cent soixante treize,1
46700,quatre cent treize; quatre cent quatre vingt onze,1
46701,seize; quatre cent quarante deux,1
46702,quatre cent soixante dix; cent quarante neuf,0
46703,neuf cent vingt six; cent treize,0
46704,neuf cent quarante sept; quinze,0
46705,huit cent dix huit; six cent quatre vingt dix sept,0
46706,deux cent soixante quinze; sept cent soixante,1
46707,neuf cent cinquante deux; cent quatre vingt quatorze,0
46708,quatre cent cinquante sept; trois cent vingt huit,0
46709,cent soixante dix; deux cent trente cinq,1
46710,cinq cent quarante trois; huit cent huit,1
46711,trois cent soixante seize; cent quatre vingt deux,0
46712,six cent vingt et un; quarante trois,0
46713,quatre cent vingt sept; neuf cent soixante quatre,1
46714,quatre cent quatre vingt six; cinq cent cinquante,1
46715,quatre cent quatre vingt dix sept; deux cent douze,0
46716,huit cent quatre; sept cent soixante dix,0
46717,soixante cinq; trois cent trois,1
46718,six cent trente; six cent quarante deux,1
46719,six cent quarante huit; huit cent soixante quatre,1
46720,trois cent quarante deux; sept cent cinquante quatre,1
46721,quatre cent cinquante deux; sept cent sept,1
46722,cent quatre vingt trois; sept cent trente cinq,1
46723,six cent six; cent treize,0
46724,cent soixante et un; trois cent trente,1
46725,huit cent quarante trois; trois cent vingt,0
46726,huit cent quatre vingt dix neuf; cent quarante quatre,0
46727,trois cent quatre vingt six; trois cent quatre vingt sept,1
46728,deux cent quatre vingts; quatre vingt neuf,0
46729,neuf cent vingt et un; six cent seize,0
46730,sept cent trente trois; deux cent quatre vingts,0
46731,soixante; trois cent soixante trois,1
46732,huit cent quarante six; cinq cent vingt huit,0
46733,huit cent treize; sept cent soixante sept,0
46734,sept cent cinquante quatre; huit cent cinquante cinq,1
46735,huit cent quatre vingt douze; quatre vingt douze,0
46736,sept cent cinquante neuf; trois cent neuf,0
46737,huit cent soixante; huit cent quatorze,0
46738,deux cent soixante quatorze; sept cent cinq,1
46739,deux cent soixante quatorze; trois cent trente deux,1
46740,cinq cent quarante sept; dix neuf,0
46741,quarante sept; soixante dix huit,1
46742,soixante seize; trois cent quatorze,1
46743,trente sept; huit cent trente et un,1
46744,deux cent trente huit; deux cent quarante huit,1
46745,quatre cent quarante huit; quatre cent soixante treize,1
46746,cinq cent six; quarante huit,0
46747,trois cent soixante trois; cinquante sept,0
46748,cinq cent vingt cinq; cinq cent quatre vingt treize,1
46749,huit cent trente six; trois cent quarante huit,0
46750,huit cent vingt neuf; huit cent soixante neuf,1
46751,deux cent quarante quatre; cinq cent neuf,1
46752,quatre cent trente trois; trois cent huit,0
46753,trois cent quatre vingt seize; six cent soixante trois,1
46754,deux cent quatorze; neuf cent trente neuf,1
46755,cent neuf; cinq cent soixante quinze,1
46756,cent cinquante quatre; deux cent trente cinq,1
46757,cinq cent cinq; neuf cent douze,1
46758,trois cent douze; sept cent quatorze,1
46759,sept cent quarante sept; cinq cent soixante,0
46760,trois cent cinquante neuf; trois cent quatre vingt cinq,1
46761,trois cent cinquante neuf; cent quatre vingt deux,0
46762,quarante deux; quatre cent cinquante,1
46763,huit cent cinquante neuf; cent cinquante trois,0
46764,sept cent soixante quatorze; quatre cent cinquante neuf,0
46765,six cent soixante quatorze; cent vingt deux,0
46766,deux cent cinq; trois cent cinq,1
46767,trois cent soixante cinq; cinq cent trente et un,1
46768,quatre cent quatre vingt douze; six cent cinquante cinq,1
46769,cinq cent quatre vingt dix huit; cent quatre vingt douze,0
46770,sept cent cinquante deux; cinquante et un,0
46771,quatre cent cinquante quatre; six cent cinquante,1
46772,sept cent dix sept; sept cent soixante deux,1
46773,sept cent soixante treize; quatre cents,0
46774,vingt et un; trente cinq,1
46775,huit cents; trois,0
46776,sept cent soixante quatre; six cent quatre vingt deux,0
46777,huit cent trente quatre; six cent quatorze,0
46778,soixante treize; huit cent trente et un,1
46779,quatorze; neuf cent quatre vingt neuf,1
46780,quatre; sept cent un,1
46781,neuf cent soixante et un; cinq cent soixante six,0
46782,cent sept; cent treize,1
46783,six cent quarante huit; six cent soixante treize,1
46784,neuf cent quatre vingt deux; cent quatre,0
46785,deux cent quatre vingt quatorze; cent quatre vingt treize,0
46786,deux cent quarante deux; deux cent cinquante deux,1
46787,cent quatre vingt un; trois cent cinquante,1
46788,trois cent quatre vingt deux; trois cent soixante huit,0
46789,trois cent vingt huit; trois cent soixante cinq,1
46790,quatre cent trente neuf; neuf cent quatre vingt deux,1
46791,sept cent soixante quinze; neuf cent quarante neuf,1
46792,huit cent quatre vingt quatre; six cent vingt quatre,0
46793,deux cent douze; sept cent soixante quatre,1
46794,deux cent trente; sept cent cinquante cinq,1
46795,sept cent quatre vingt seize; huit cent quatre vingt dix sept,1
46796,neuf cent soixante quatorze; six cent quatre vingt neuf,0
46797,six cent trente et un; six cent soixante dix huit,1
46798,neuf cent quarante cinq; cent cinq,0
46799,cinq cent soixante dix; quatre cent cinquante huit,0
46800,cinq cent quatre vingt dix; quatre cent quatre vingt treize,0
46801,cinq cent soixante dix huit; six cent quatre vingt cinq,1
46802,quatre cent soixante sept; six cent trente et un,1
46803,six cent cinquante huit; cent vingt,0
46804,cinq cent quarante trois; deux cent cinquante six,0
46805,neuf cent soixante trois; six cent quatre vingt un,0
46806,trois cent trente cinq; sept cent quarante huit,1
46807,huit cent soixante treize; cent quarante six,0
46808,deux cent quarante sept; six cent dix sept,1
46809,huit cent trente six; neuf cent douze,1
46810,quatre cent quarante; trois cent cinquante deux,0
46811,trois cent trente deux; neuf cent six,1
46812,cent sept; trois cent soixante huit,1
46813,soixante; cent seize,1
46814,trois cent cinquante neuf; quatre vingt quatorze,0
46815,cinq cent quatre vingt seize; cinq cent soixante dix,0
46816,neuf cent quatre vingt dix; huit cent soixante dix neuf,0
46817,neuf cent quarante sept; huit cent soixante quatorze,0
46818,cent trois; quatre vingt dix sept,0
46819,neuf cent quatre vingt huit; quatre cent quatorze,0
46820,cinq cent soixante sept; six cent quatre vingt deux,1
46821,sept cent vingt sept; six cent quatre vingt trois,0
46822,dix; deux cent quarante sept,1
46823,soixante treize; deux cent soixante treize,1
46824,sept cent vingt six; cent quatre vingt quatre,0
46825,neuf cent quinze; quatre cent cinquante,0
46826,six cent quatorze; six cent soixante dix neuf,1
46827,sept cent dix huit; sept cent soixante treize,1
46828,sept cent trente huit; quatre cent trente et un,0
46829,trois cent soixante trois; huit cent vingt sept,1
46830,deux cent soixante treize; trois cent vingt,1
46831,quatre cent quatre vingt dix; cent vingt six,0
46832,trente six; cent vingt,1
46833,dix; quatre cent soixante huit,1
46834,huit cent quatre vingt six; sept cent quatre vingt onze,0
46835,quarante trois; cent trente sept,1
46836,cinq cent neuf; neuf cent six,1
46837,six cent quatre vingt deux; quatre cent quatre vingt douze,0
46838,six cent trente; deux cent cinquante quatre,0
46839,cinquante sept; quatre cent trente,1
46840,cinq cent soixante dix sept; trente et un,0
46841,cinq cent soixante dix sept; neuf cent cinquante,1
46842,trois cent vingt six; huit cent quatre vingt quatre,1
46843,mille; trois cent soixante treize,0
46844,sept cent quarante cinq; quatre cent quarante sept,0
46845,huit cent cinquante quatre; deux cent sept,0
46846,cent soixante sept; neuf cent cinquante sept,1
46847,huit cent vingt neuf; trois cent cinquante deux,0
46848,quatre vingt un; deux cent quarante neuf,1
46849,neuf cent trente et un; quatre cent quarante trois,0
46850,deux cent quarante neuf; six cent trente deux,1
46851,cinq cent soixante six; sept cent seize,1
46852,deux cent trente quatre; neuf cent soixante seize,1
46853,sept cent quarante cinq; soixante neuf,0
46854,sept cent quarante neuf; six cent trente neuf,0
46855,trente; cinq cent vingt deux,1
46856,six cent quarante cinq; quatre cent cinquante quatre,0
46857,huit cent soixante; six cent quatre vingt onze,0
46858,cent quatre vingt seize; cent quarante cinq,0
46859,six cent quatre vingt dix sept; trois cent quarante cinq,0
46860,soixante deux; quatre vingt quatorze,1
46861,trois cent quarante trois; huit cent soixante dix neuf,1
46862,neuf cent soixante treize; trois cent soixante deux,0
46863,cent quarante quatre; trois cent quatre vingt dix huit,1
46864,cinq cent soixante; six cent quatre vingt neuf,1
46865,neuf cent quarante six; deux cent soixante et onze,0
46866,sept cent cinquante trois; six cent cinquante trois,0
46867,neuf cent cinquante quatre; deux cent soixante et onze,0
46868,soixante quatorze; neuf cent cinquante,1
46869,huit cent soixante douze; huit cent un,0
46870,huit cent soixante douze; six cent quarante,0
46871,quatre cent quatre vingt six; quarante et un,0
46872,trois cent soixante dix sept; cinq cent quatre vingt dix,1
46873,quatre cent quarante trois; sept cent quinze,1
46874,trois cent soixante trois; quatre cent quatre vingt quatre,1
46875,cent onze; six cent cinq,1
46876,cent trente trois; cent trente sept,1
46877,cent soixante dix sept; cent douze,0
46878,cent trente huit; quatre cent quarante deux,1
46879,six cent quarante six; deux cent quatre vingt quatorze,0
46880,six cent quatorze; cent neuf,0
46881,trois cent soixante deux; huit cent cinquante trois,1
46882,cent quatre vingt dix; sept cent quarante,1
46883,huit cent trente cinq; six cent dix huit,0
46884,sept cent cinquante six; deux cent trente cinq,0
46885,deux cent quatre vingt seize; six cent quatre vingt trois,1
46886,deux cent soixante neuf; cinq cent quatre vingt quinze,1
46887,deux cent quatorze; cinq cent soixante seize,1
46888,six cent cinq; sept cent quatre vingt six,1
46889,vingt deux; sept cent quatre vingt trois,1
46890,huit cent quatre vingt quinze; six cent cinquante neuf,0
46891,trois cent soixante quatre; six cent quatre,1
46892,trois cent soixante sept; sept cent treize,1
46893,deux cent douze; cinq cent cinquante et un,1
46894,cent trente et un; neuf cent vingt six,1
46895,quatre cent quatre vingt dix neuf; trois cent soixante quatorze,0
46896,six cent cinquante huit; cinq cent huit,0
46897,trois cent soixante et un; cent trente neuf,0
46898,quatre cent soixante sept; cent soixante dix sept,0
46899,deux cent cinq; neuf cent cinquante trois,1
46900,sept cent soixante huit; cinquante huit,0
46901,six; cent trois,1
46902,cent soixante huit; deux cent cinquante neuf,1
46903,cent quatre vingt trois; deux cent six,1
46904,six cent soixante et onze; cent quatre vingt dix neuf,0
46905,cinq cent quarante deux; cinq cent cinquante cinq,1
46906,trois cent quatre vingt douze; six cent vingt deux,1
46907,cinq cent cinquante huit; huit cent quatre vingt dix huit,1
46908,sept cent quatre vingt deux; huit cent quatre vingt neuf,1
46909,cinq cent quatre vingt cinq; trois cent quatre vingt six,0
46910,trois cent quarante trois; soixante seize,0
46911,six cent quarante neuf; huit cent soixante neuf,1
46912,sept cent un; cent soixante neuf,0
46913,trois cent quinze; six cent soixante deux,1
46914,cinq cent quatre vingt neuf; deux cent quatre vingt seize,0
46915,trois cent douze; sept cent trente,1
46916,quatre cent soixante et onze; trois cent cinquante quatre,0
46917,sept cent cinquante et un; six cent cinquante trois,0
46918,deux cent trente neuf; neuf cent un,1
46919,cent quatre vingt dix neuf; neuf cent treize,1
46920,cent quarante huit; vingt sept,0
46921,trois cent cinquante trois; sept cent trente,1
46922,quatre cent quatre; quatre cent dix sept,1
46923,trois cent quatre vingt dix huit; sept cent soixante et onze,1
46924,neuf cent quatre vingt un; seize,0
46925,cinq cent quatorze; cinq cent soixante seize,1
46926,cinq cent quarante trois; cent cinquante cinq,0
46927,trois cent douze; cinq cent quarante huit,1
46928,cent dix; cent vingt deux,1
46929,deux cent quatre vingt neuf; trois cent quatre,1
46930,trois cent vingt sept; sept cent dix huit,1
