,sents,labels
27116,one thousand; seven hundred and ninety two,0
27117,nine hundred and twenty four; four hundred and seventy three,0
27118,four hundred and sixty two; one hundred and four,0
27119,eight hundred and eighty seven; one hundred and forty six,0
27120,seven hundred and fifteen; six hundred and ninety five,0
27121,seventeen; three hundred and thirty three,1
27122,twenty two; five hundred and thirty two,1
27123,four hundred and ten; six hundred and twenty eight,1
27124,seventy four; five hundred and forty seven,1
27125,two hundred and fifty eight; thirty six,0
27126,two hundred and eighty two; nine hundred and thirty one,1
27127,four hundred and forty five; three hundred and five,0
27128,one hundred and thirty six; six hundred and forty eight,1
27129,two hundred and eighty four; three hundred and eighty one,1
27130,nine hundred and one; four hundred and fifty,0
27131,five hundred and sixty five; nine hundred and thirteen,1
27132,two hundred and twenty nine; nine hundred and forty six,1
27133,seventy nine; eighty six,1
27134,six hundred and fifty seven; nine hundred and nineteen,1
27135,three hundred and forty seven; fifty,0
27136,nine hundred and twelve; one hundred and twenty eight,0
27137,seven hundred and sixty seven; nine,0
27138,eight hundred and forty one; eight hundred and two,0
27139,eight hundred and eighty six; seventeen,0
27140,one hundred and sixty five; eight hundred and eighty one,1
27141,two hundred and eighty nine; two hundred and fifty two,0
27142,eight hundred and sixty seven; three hundred and thirty seven,0
27143,six hundred and eighty one; eight hundred and twenty nine,1
27144,four hundred and fifty six; five hundred and fifty three,1
27145,five hundred and eighty four; eight hundred and ninety seven,1
27146,three hundred and ten; two hundred and twenty one,0
27147,two hundred and fifty five; two hundred and forty three,0
27148,eight hundred and ninety six; seven hundred and thirty two,0
27149,three hundred and eighty four; nine hundred and eighty three,1
27150,eight hundred and ninety eight; six hundred and seventy nine,0
27151,seven hundred; nine hundred and thirty two,1
27152,one hundred and seventy nine; five hundred and four,1
27153,two hundred and sixty nine; two hundred and sixty seven,0
27154,six hundred and seventy one; sixty eight,0
27155,nine hundred and one; two hundred and sixty six,0
27156,seven hundred and sixty one; two hundred and thirteen,0
27157,fifty nine; eight hundred and sixty four,1
27158,nine hundred and thirty eight; six hundred and five,0
27159,two hundred and thirty four; four hundred and twenty six,1
27160,five hundred and eighty three; nine hundred and eleven,1
27161,nine hundred and four; one hundred and eighty five,0
27162,one hundred and eighty three; eight hundred and twenty,1
27163,six hundred and ninety six; two hundred and thirty five,0
27164,seventy four; two hundred and five,1
27165,five hundred and eighteen; sixty five,0
27166,one hundred and forty one; one hundred and sixteen,0
27167,seven hundred and one; eight hundred and twenty nine,1
27168,two hundred and fifty nine; seventy one,0
27169,seven hundred and seventy; four hundred and fifty seven,0
27170,five hundred and fifty nine; five hundred and fifty seven,0
27171,six hundred and seventy four; seven hundred and twenty two,1
27172,three hundred and twenty; three hundred and ninety one,1
27173,one hundred and two; nine hundred and one,1
27174,four hundred and thirty four; seven hundred and thirty six,1
27175,nine hundred and eighty nine; four hundred and thirty seven,0
27176,seven hundred and forty eight; twenty one,0
27177,four hundred and twenty three; three hundred and thirteen,0
27178,seven hundred and sixty six; twelve,0
27179,eight hundred and twenty four; three hundred and thirty three,0
27180,three hundred and eighty seven; one hundred and forty five,0
27181,eight hundred and eighty nine; fifty three,0
27182,five hundred and ninety eight; four hundred and eighty one,0
27183,seven hundred and thirty three; six hundred and fifty six,0
27184,two hundred and thirty four; eighty nine,0
27185,three; seven hundred and thirty seven,1
27186,nine hundred and fifty four; one hundred and ninety,0
27187,seven hundred and ninety nine; thirty nine,0
27188,sixty; eight hundred and sixty three,1
27189,one hundred and forty nine; one hundred and fifty nine,1
27190,five hundred and fifty one; eight hundred and three,1
27191,two hundred and sixty six; six hundred and fifty five,1
27192,five hundred and fifty two; eight hundred and twenty eight,1
27193,seven hundred and thirty one; nine hundred and ninety nine,1
27194,one hundred and six; six hundred and five,1
27195,three hundred and twenty; two hundred and fourteen,0
27196,three hundred and fifty; eight hundred and fifty six,1
27197,ninety two; six hundred and two,1
27198,thirty four; nine hundred and thirty six,1
27199,nine hundred and seventy six; twenty one,0
27200,two hundred and fifteen; nine hundred and ninety seven,1
27201,five hundred and ninety nine; one hundred and sixty,0
27202,eight hundred and fifty one; one hundred and eighty,0
27203,three hundred and forty one; nine hundred and forty one,1
27204,seven hundred and five; seventy six,0
27205,ninety six; six hundred and eighty five,1
27206,eight hundred and twenty; one hundred and fifty eight,0
27207,three hundred and fifty three; four hundred and thirty one,1
27208,five hundred and four; two hundred and ninety eight,0
27209,two hundred and six; five hundred and eighty six,1
27210,eight hundred and sixty five; three hundred and twenty,0
27211,four hundred and ninety; nine hundred and fifty four,1
27212,three hundred and sixty nine; nine hundred and eighty seven,1
27213,three hundred and fifteen; four hundred and thirteen,1
27214,one hundred and nineteen; nine hundred and seventy,1
27215,five hundred and fifty; five hundred and eighty seven,1
27216,two hundred and eighty; one hundred and eighty three,0
27217,two hundred and eighty two; one hundred and sixty six,0
27218,eight hundred and thirteen; one hundred and eighty five,0
27219,one hundred and ninety three; six hundred and ninety,1
27220,forty nine; one hundred and eighty two,1
27221,three hundred and sixty seven; two hundred and four,0
27222,seven hundred and fifty four; six hundred and eighty four,0
27223,nine hundred and sixty three; four hundred and thirty,0
27224,six hundred and thirty eight; sixty one,0
27225,six hundred and twenty nine; nine hundred and ninety seven,1
27226,fifty nine; two hundred and thirty nine,1
27227,seven hundred and twenty; six hundred and thirty six,0
27228,nine hundred and sixty nine; five hundred and thirty eight,0
27229,three hundred and sixty seven; five hundred and seven,1
27230,two hundred and ninety nine; six hundred and ninety four,1
27231,six hundred and ninety five; two hundred and fifty three,0
27232,three hundred and eighty six; seven hundred and twelve,1
27233,seven hundred and seven; five hundred and seventy one,0
27234,five hundred and fifty three; nine hundred and eighteen,1
27235,five hundred and thirty nine; seven hundred and nineteen,1
27236,eight hundred and seventeen; five hundred and sixty eight,0
27237,three hundred and eighty three; two hundred and ninety,0
27238,three hundred and eighty eight; six hundred and eight,1
27239,two hundred and forty nine; eight hundred and twenty nine,1
27240,one hundred and twenty nine; six hundred and ninety seven,1
27241,eight hundred and ninety eight; eight hundred and seventy two,0
27242,seven hundred and sixty eight; one hundred and forty seven,0
27243,three hundred and fifteen; one thousand,1
27244,three hundred and thirty three; nine hundred and thirty seven,1
27245,one hundred and thirty two; one hundred and forty three,1
27246,four hundred and ninety nine; six hundred and seventy eight,1
27247,three hundred and seventy two; nine hundred and ninety one,1
27248,one hundred and sixty nine; three hundred and thirty six,1
27249,eight hundred and eighty two; eight hundred and fifty,0
27250,one hundred and twenty; four hundred and thirty nine,1
27251,three hundred and ten; nine hundred and forty two,1
27252,two hundred and ninety; one hundred and seven,0
27253,four hundred and forty two; six hundred and eight,1
27254,eight hundred and seventy seven; three hundred and forty two,0
27255,four hundred and nine; four hundred and seventy six,1
27256,eight hundred and twenty eight; eight hundred and twenty two,0
27257,seven hundred and nine; one hundred and twenty nine,0
27258,one hundred and fifty seven; four hundred and forty two,1
27259,one hundred and nine; nine hundred and thirty five,1
27260,three hundred and ninety eight; five hundred and fifty one,1
27261,two hundred and seventy; two hundred and fifty one,0
27262,nine hundred and thirty; one hundred and ten,0
27263,one hundred and twenty; seven hundred and forty one,1
27264,ninety eight; two hundred and forty five,1
27265,eight hundred and thirty two; one hundred and twenty nine,0
27266,nine hundred and thirty seven; eight hundred and two,0
27267,one hundred and eighteen; five hundred and fifty two,1
27268,two hundred and eighty; one hundred and sixty five,0
27269,six hundred and ninety eight; three hundred and seventy one,0
27270,eight hundred and seventy two; one hundred and eighty six,0
27271,two hundred and fifteen; nine hundred and five,1
27272,one hundred and thirty one; one hundred and twenty seven,0
27273,seven hundred and forty; two hundred and forty two,0
27274,six hundred and ninety nine; three hundred and seventy seven,0
27275,five hundred and thirty eight; one hundred and seventy seven,0
27276,two hundred and forty; seven hundred and eighty six,1
27277,one hundred and forty four; five hundred and one,1
27278,two hundred and fifty five; two hundred and fifty nine,1
27279,seventy two; two hundred and eighty one,1
27280,seventy three; one hundred and forty six,1
27281,one hundred; seven hundred and thirty five,1
27282,seven hundred and sixty seven; seven hundred and ninety five,1
27283,four hundred and forty six; eight hundred and seventeen,1
27284,one hundred and thirty seven; seventy,0
27285,one hundred and forty seven; one hundred and thirty seven,0
27286,one hundred and fifty seven; four hundred and seventy one,1
27287,one hundred and sixty eight; four hundred and twenty one,1
27288,five hundred and eighty; five hundred and forty five,0
27289,six hundred and ninety five; sixty seven,0
27290,one hundred and seventy five; five hundred and twenty four,1
27291,nine hundred and seven; two hundred and thirty four,0
27292,five hundred and twenty one; three hundred and sixty two,0
27293,six hundred and thirty eight; two hundred and sixty three,0
27294,one hundred and ten; five hundred and forty nine,1
27295,one hundred and forty two; eight hundred and fifty two,1
27296,nine hundred and fifty three; three hundred and twenty four,0
27297,one hundred and seventy nine; two hundred and forty four,1
27298,six hundred and sixty one; four hundred and forty two,0
27299,nine hundred and eight; eight hundred and twenty four,0
27300,eight hundred and eleven; nine hundred and eighty,1
27301,thirty nine; four hundred and eighty eight,1
27302,eight hundred and sixty; seven hundred and ninety seven,0
27303,eight hundred and eighty eight; seven hundred and seventeen,0
27304,nine hundred and ninety eight; six hundred and seventy five,0
27305,nine hundred and three; seven hundred and fourteen,0
27306,two hundred and thirty five; five hundred and five,1
27307,three hundred and ten; two hundred and eighty nine,0
27308,five hundred and seventy eight; six hundred and ten,1
27309,three hundred and eighty nine; eight hundred and seventy eight,1
27310,seven hundred and ten; three,0
27311,one hundred and sixty two; seven hundred and fifty,1
27312,two hundred and twenty six; six hundred and forty four,1
27313,thirty three; four hundred and thirty one,1
27314,nine hundred and forty eight; four hundred and eighty six,0
27315,seven hundred and thirty five; eight hundred and ninety seven,1
27316,five hundred and forty four; eight hundred and forty seven,1
27317,eight hundred and forty six; one hundred and ninety six,0
27318,eighty seven; nine hundred and seventy five,1
27319,eight hundred and seventy seven; nine hundred and two,1
27320,fifty two; four hundred and forty four,1
27321,nine hundred and eighty seven; five hundred and forty five,0
27322,sixty five; nine hundred and ninety nine,1
27323,nine hundred and eighty three; seventy four,0
27324,two hundred and seventy eight; five hundred and eighty six,1
27325,five hundred and sixteen; three hundred and eighty six,0
27326,two hundred and thirteen; six hundred and sixty five,1
27327,six hundred and three; five hundred,0
27328,twenty; one hundred and twenty five,1
27329,three hundred and ninety; eight hundred and eighty four,1
27330,nine hundred and seventy seven; nine hundred and forty six,0
27331,seven hundred and forty three; eight hundred and forty nine,1
27332,seven hundred and fifty; one hundred and thirty five,0
27333,one hundred and nine; four hundred and fifty eight,1
27334,seven hundred and sixty eight; seven hundred and ninety seven,1
27335,one hundred and ninety two; seven hundred and eighty one,1
27336,six hundred and eighty; four hundred and thirty one,0
27337,seven hundred and fifty seven; six hundred and sixty five,0
27338,six hundred and fourteen; five hundred and seventy one,0
27339,one hundred and fifty five; nine hundred and forty,1
27340,eight hundred and twenty five; six hundred and forty seven,0
27341,six hundred and eighty four; one hundred and ten,0
27342,seven hundred and thirteen; five hundred and sixteen,0
27343,five hundred and nineteen; eight hundred and fifty nine,1
27344,three hundred and thirty; three hundred and forty nine,1
27345,seven hundred and twenty eight; four hundred and ninety nine,0
27346,four hundred and twenty three; six hundred and eighty one,1
27347,four hundred and four; seven hundred and fifty three,1
27348,three hundred and twenty two; one hundred and thirty one,0
27349,four hundred and seven; eight hundred and eighty six,1
27350,six hundred and thirty three; seven hundred and eleven,1
27351,nine hundred and seventeen; three hundred and thirty three,0
27352,five hundred and thirty five; four hundred and fifty four,0
27353,seven hundred and ninety seven; three hundred and sixty eight,0
27354,six hundred and fifty two; eight hundred and ninety seven,1
27355,one hundred and sixteen; nine hundred and eighty one,1
27356,four hundred and sixty; two hundred and ninety nine,0
27357,five hundred and ninety eight; five hundred and eighty two,0
27358,nine hundred and nineteen; eight hundred and six,0
27359,eight hundred and thirteen; three hundred and eighty nine,0
27360,five hundred and thirty eight; four hundred and fifty nine,0
27361,six hundred and eighty one; nine hundred and fifty two,1
27362,eight hundred and twenty three; two hundred and twenty two,0
27363,one hundred and twenty; four hundred and ninety seven,1
27364,five hundred and eighty three; four hundred and ninety,0
27365,six hundred and eighty three; seven hundred and seventy two,1
27366,one hundred and sixteen; five hundred and fifty one,1
27367,eight hundred and eighty three; nine hundred and thirty six,1
27368,three hundred and fifty two; nine hundred and nine,1
27369,nine hundred and twenty five; four hundred and eighteen,0
27370,eighty three; nine hundred and seventy one,1
27371,nine hundred and seven; eight hundred and forty nine,0
27372,one hundred and sixty nine; six hundred and thirty five,1
27373,seven hundred and fifty seven; one hundred and fifty two,0
27374,nine hundred and sixty; nine hundred and fifty three,0
27375,seven hundred and twenty; six hundred and three,0
27376,one hundred and fifty two; two hundred and thirteen,1
27377,three hundred and fifty five; six hundred and sixty six,1
27378,seven hundred and eleven; twenty five,0
27379,one hundred and twenty nine; four hundred and ninety,1
27380,one hundred and eighty one; three hundred and one,1
27381,sixty three; two hundred and seventy,1
27382,forty five; five hundred and twenty one,1
27383,three hundred and seventy four; nine hundred and fifty three,1
27384,six hundred and forty two; four hundred and ninety two,0
27385,eight hundred and four; two hundred and forty one,0
27386,six hundred and thirty nine; three hundred and eighty two,0
27387,nine hundred and forty six; nine hundred and ninety six,1
27388,seven hundred and forty four; nine hundred and seventy one,1
27389,eight hundred and eighty one; seven hundred and fourteen,0
27390,four hundred and seventeen; seven hundred and eight,1
27391,two hundred and four; thirty four,0
27392,ninety two; five hundred and twenty eight,1
27393,seven hundred and seventy five; six hundred and ninety nine,0
27394,eight hundred and thirty; three hundred and twenty five,0
27395,seven hundred and sixty seven; six,0
27396,eight hundred and sixty one; four hundred and forty three,0
27397,three hundred and forty seven; four hundred and sixty six,1
27398,ninety nine; two hundred and thirty,1
27399,forty nine; four hundred and one,1
27400,five hundred and ninety eight; six hundred and sixteen,1
27401,eight hundred and twenty five; two hundred and twenty two,0
27402,two hundred and thirteen; seven hundred and seventy seven,1
27403,nine hundred and two; three hundred and ninety,0
27404,five hundred and seventy nine; twenty one,0
27405,three hundred and thirty four; five hundred and sixty six,1
27406,nine hundred and three; one hundred and eighty nine,0
27407,nine hundred and eleven; one hundred and thirty seven,0
27408,one hundred and sixty seven; two hundred and twenty seven,1
27409,nine hundred and twenty seven; two hundred and sixteen,0
27410,eight hundred and seventy nine; nine hundred and sixteen,1
27411,nine hundred and four; two hundred and ninety four,0
27412,six hundred and ninety two; two hundred and thirty seven,0
27413,six hundred and seventy three; eight hundred and ninety eight,1
27414,nine hundred and twenty nine; five hundred and eighty eight,0
27415,three hundred and seventy two; five hundred and fifty nine,1
27416,one hundred and sixty two; two hundred and forty,1
27417,five hundred and thirty seven; seven hundred and seventeen,1
27418,one hundred and forty eight; seventeen,0
27419,four hundred and fifty four; six hundred and forty five,1
27420,five hundred and one; two hundred and fifteen,0
27421,thirty three; five hundred and fifty nine,1
27422,one hundred and eighty three; five hundred and forty three,1
27423,six hundred and thirty eight; six hundred and ten,0
27424,six hundred and forty nine; eight hundred and sixty five,1
27425,nine hundred and eighteen; five hundred and sixty nine,0
27426,five hundred and thirty seven; two hundred and twenty five,0
27427,five hundred and eighty eight; eight hundred and eighty eight,1
27428,eight hundred and sixty five; thirty nine,0
27429,one hundred and two; one hundred and ninety seven,1
27430,nine hundred and eighty four; three hundred and nine,0
27431,seven hundred and twenty three; five hundred and thirty eight,0
27432,one hundred and ninety nine; six hundred and thirty,1
27433,one hundred and twenty nine; five hundred and thirty four,1
27434,five hundred and forty six; twenty seven,0
27435,five hundred and sixty three; nine hundred and thirty seven,1
27436,two hundred and twenty six; ninety two,0
27437,six hundred and seventy eight; two hundred and fifteen,0
27438,three hundred and twenty two; eighty nine,0
27439,sixty three; three hundred and forty six,1
27440,six hundred and fifty seven; two hundred and thirty nine,0
27441,seven hundred and sixty one; eight hundred and forty five,1
27442,three hundred and four; seven hundred and twenty eight,1
27443,two hundred and twenty one; five hundred and twelve,1
27444,five hundred and forty seven; six hundred and ninety two,1
27445,nine hundred and eighty seven; five hundred and thirty four,0
27446,two hundred and twenty four; eighty two,0
27447,three hundred and thirty three; nine hundred and two,1
27448,ninety six; nine hundred and forty eight,1
27449,two hundred and sixty one; seven hundred and twenty six,1
27450,one hundred and twenty two; five hundred and thirty seven,1
27451,nine hundred and ninety seven; seven hundred and seventy three,0
27452,four hundred and twenty four; one hundred and twenty three,0
27453,three hundred and forty two; twenty one,0
27454,five hundred and nineteen; four hundred and forty seven,0
27455,five hundred and one; four hundred and thirty six,0
27456,four hundred and seventy; one hundred and seventy eight,0
27457,nine hundred and eighty seven; sixteen,0
27458,four hundred and ninety eight; two hundred and forty three,0
27459,three hundred and ninety one; three hundred and seventy one,0
27460,three hundred and sixty nine; thirty three,0
27461,four hundred and thirty eight; one hundred,0
27462,two hundred and thirty seven; one hundred and nineteen,0
27463,four hundred and fifty two; three hundred and eighty two,0
27464,one hundred and forty five; one hundred and sixteen,0
27465,six hundred and fifty one; seven hundred and fifty,1
27466,three hundred and sixty eight; six hundred and seventy three,1
27467,seven hundred and ninety one; one hundred and sixty seven,0
27468,eight hundred and fifty eight; seven hundred and ninety five,0
27469,five hundred and eighty five; one thousand,1
27470,one hundred and sixty eight; two hundred and nine,1
27471,three hundred and thirty six; seven hundred and ninety three,1
27472,eighty two; one hundred and twenty four,1
27473,eight hundred and forty five; two hundred and ninety one,0
27474,one hundred and ninety eight; three hundred and eighty,1
27475,four hundred and sixty three; two hundred and eighty nine,0
27476,one hundred and eighty four; three hundred and nineteen,1
27477,two hundred and fifty five; sixty two,0
27478,four hundred and ninety one; five hundred and seventy four,1
27479,five hundred and forty eight; one hundred and thirty one,0
27480,five hundred and ten; eight hundred and two,1
27481,three hundred and seventy nine; five hundred and seventy three,1
27482,five hundred and thirty six; three hundred and seventy four,0
27483,eight hundred and twelve; two hundred and eleven,0
27484,five hundred and seventy two; nine hundred and twenty one,1
27485,nine hundred and seventy three; two hundred and sixty three,0
27486,nine hundred and thirty eight; eight hundred and seventy one,0
27487,three hundred and thirty two; four hundred and fifty seven,1
27488,two hundred and eight; eight hundred and forty one,1
27489,three hundred and sixty nine; two hundred and thirty one,0
27490,eight hundred and seventy; nine hundred and eighty one,1
27491,five hundred and forty two; two hundred and twenty four,0
27492,one hundred and seventy two; three hundred and five,1
27493,three hundred and sixty one; eight hundred and one,1
27494,nine hundred and eighteen; eight hundred and thirty seven,0
27495,five hundred and thirty; two hundred and ninety four,0
27496,two hundred and seventy seven; five hundred and ten,1
27497,eight hundred and twenty seven; two hundred and eighty five,0
27498,two hundred and forty four; two hundred and forty five,1
27499,three hundred and forty three; six hundred and seventy seven,1
27500,eight hundred and fifty three; four hundred and sixty seven,0
27501,three hundred and seventy three; seventy,0
27502,ninety; three hundred and thirty eight,1
27503,five hundred and five; two hundred and eighty seven,0
27504,eight hundred and seventy six; six hundred and five,0
27505,four hundred and thirty three; two hundred and ninety two,0
27506,seventy one; six hundred and twenty four,1
27507,eight hundred and forty eight; eight hundred and twenty five,0
27508,one hundred and forty one; one hundred and sixty,1
27509,seven hundred and forty two; two hundred and thirty nine,0
27510,seventeen; twelve,0
27511,one hundred and three; six hundred and seventy five,1
27512,seven hundred and ninety two; eight hundred and eighty seven,1
27513,forty seven; eight hundred and eighty five,1
27514,nine hundred and ninety eight; sixty two,0
27515,ninety six; seven hundred and thirty eight,1
27516,eighty five; eight hundred and nine,1
27517,seven hundred and eighty nine; eighty,0
27518,three hundred and seventy two; eight hundred and eighty two,1
27519,seven hundred and twenty six; seven hundred and seventy four,1
27520,three hundred and forty three; five hundred and thirty six,1
27521,seven hundred and eighty nine; four hundred and twenty five,0
27522,three hundred and twenty five; four hundred and fifty eight,1
27523,four hundred and ninety nine; thirty nine,0
27524,nine hundred and twenty six; one hundred and eighty four,0
27525,two hundred and fifty six; seven hundred and eighty three,1
27526,eighty one; seven hundred and seventy one,1
27527,one hundred and seventy nine; seven hundred and ten,1
27528,six hundred and eighty three; two hundred and fifty one,0
27529,four hundred and thirty six; two hundred and forty one,0
27530,five hundred and forty two; seven hundred and thirty eight,1
27531,two hundred and three; seventy five,0
27532,four hundred and sixty five; sixty four,0
27533,four hundred and eighty one; eighty seven,0
27534,four hundred and forty; five hundred and sixty four,1
27535,six hundred and twenty six; three hundred and ninety five,0
27536,one hundred and four; nine hundred and ninety six,1
27537,five hundred and seventy two; five hundred and thirty four,0
27538,one hundred and forty one; three hundred and forty seven,1
27539,thirty seven; nine hundred and seventy four,1
27540,eight hundred and ninety four; eight hundred and one,0
27541,seventy nine; seven hundred and eighty three,1
27542,one thousand; one hundred and five,0
27543,three hundred and forty one; nine hundred and forty three,1
27544,two hundred and thirteen; seven hundred and fifty one,1
27545,seven hundred and forty; nine hundred and thirty three,1
27546,five; three hundred and thirty seven,1
27547,one hundred and eighty two; six hundred and twenty eight,1
27548,nine hundred and fourteen; five hundred and twenty eight,0
27549,nine hundred and forty six; seven hundred and fifteen,0
27550,two hundred and ten; twenty five,0
27551,one hundred and nine; one hundred and eighty nine,1
27552,nine hundred and forty six; three,0
27553,eight hundred and forty one; four hundred and seventy one,0
27554,five hundred and eighty; twenty seven,0
27555,three hundred and ten; seven hundred and sixty one,1
27556,forty; eight hundred and fifty two,1
27557,seventy eight; eight hundred and fifteen,1
27558,seven hundred and eleven; five hundred and twenty five,0
27559,six hundred and sixty; one hundred and fifty three,0
27560,three hundred and forty one; seven hundred and twenty six,1
27561,eight hundred; eight hundred and thirty one,1
27562,two hundred and sixty eight; six hundred and four,1
27563,five hundred and eighty two; two hundred and fifty nine,0
27564,seven hundred and sixty six; four hundred and fourteen,0
27565,four hundred and seventy six; three hundred and sixty two,0
27566,twenty nine; one hundred and thirty eight,1
27567,sixteen; six hundred and seventy eight,1
27568,seven hundred and seventeen; three hundred and sixty five,0
27569,seven hundred and fifty four; eighty five,0
27570,twenty; five hundred and eighty six,1
27571,five hundred and thirty six; four hundred and ninety four,0
27572,two hundred and fifty five; eight hundred and fifty two,1
27573,sixty one; six hundred and eight,1
27574,one hundred and thirty six; one hundred and forty eight,1
27575,eight hundred and twenty four; seven hundred and thirty four,0
27576,three hundred and thirty one; four hundred and forty six,1
27577,five hundred and sixty six; six hundred and fifty,1
27578,five hundred and seventy one; five hundred and seventy,0
27579,two hundred and fifty one; five hundred and seventy six,1
27580,eight hundred and ninety one; six hundred and twelve,0
27581,three hundred and ninety nine; two hundred and twenty four,0
27582,four hundred and thirty three; four hundred and eighty seven,1
27583,fifty five; six hundred and twenty seven,1
27584,five hundred and two; seven hundred and seventy five,1
27585,five hundred and seventeen; one hundred and ninety six,0
27586,ninety three; eighty two,0
27587,eight hundred and ninety eight; four hundred and twelve,0
27588,eight hundred and two; six hundred,0
27589,seven hundred and sixteen; three hundred and sixty seven,0
27590,nine hundred and seventy two; nine hundred and twelve,0
27591,nineteen; fifteen,0
27592,nineteen; three hundred and eighty nine,1
27593,seven hundred and twenty five; nine hundred and six,1
27594,nine hundred and forty six; four hundred and ten,0
27595,two hundred and four; one hundred and twenty eight,0
27596,four hundred and eighty six; two hundred and thirty seven,0
27597,nine hundred and fifty eight; nine hundred and sixty five,1
27598,seven hundred and ninety; seven hundred and twenty five,0
27599,eight hundred and sixty five; three hundred and twenty one,0
27600,one hundred and forty six; three hundred and ninety two,1
27601,seven hundred and seventy; eight hundred and thirty,1
27602,seven hundred and seventy seven; two hundred,0
27603,four hundred and ninety nine; two hundred and forty three,0
27604,three hundred and twenty one; eight hundred and fifty six,1
27605,four hundred and eighty four; two hundred and seventy four,0
27606,eight hundred and eighty eight; three hundred and thirty six,0
27607,three hundred and ninety five; eight hundred and eighty four,1
27608,six hundred and forty seven; seven hundred and sixty seven,1
27609,five hundred and twenty nine; five hundred and ninety two,1
27610,one hundred and eleven; six hundred and fifty eight,1
27611,nine hundred and sixty four; two hundred and twenty eight,0
27612,eight hundred and sixty seven; six hundred and eighteen,0
27613,two hundred and sixty seven; eighty one,0
27614,nine hundred and nine; five hundred and fifty,0
27615,eight hundred and sixty four; five hundred and fifty,0
27616,eight hundred and twelve; seven hundred and thirteen,0
27617,four hundred and forty four; eight hundred and thirty seven,1
27618,eight hundred and thirty six; six hundred and ninety six,0
27619,eight hundred and thirty four; twenty seven,0
27620,two hundred and ninety four; four hundred and seven,1
27621,seven hundred and forty five; seven hundred and seventy,1
27622,eight hundred and seventy four; four hundred and fourteen,0
27623,nine hundred and forty nine; nine hundred and four,0
27624,five hundred and thirty five; four hundred and sixty seven,0
27625,nine hundred and four; two hundred and thirty four,0
27626,two hundred and fifty one; nine hundred and eleven,1
27627,three hundred and eighty three; seven hundred and thirty five,1
27628,eight hundred and seventy seven; eighty seven,0
27629,five hundred and sixty six; five hundred and sixty one,0
27630,four hundred and forty four; three hundred and ninety six,0
27631,two hundred and sixty seven; eight hundred and thirty one,1
27632,seventy two; eight hundred and eighty two,1
27633,eight hundred and fifty four; four hundred and thirty one,0
27634,four hundred and ninety one; one hundred and twenty nine,0
27635,seven hundred and fifty four; nine hundred and seventy five,1
27636,eight hundred and fourteen; nine hundred and forty five,1
27637,five hundred and twenty one; nine hundred and eighteen,1
27638,one hundred and twenty eight; three hundred and ninety three,1
27639,eight hundred and sixteen; three hundred and two,0
27640,six hundred and thirty seven; seven hundred and twenty four,1
27641,six; seven hundred and fifty seven,1
27642,two hundred and thirty six; two hundred and sixty nine,1
27643,nine hundred; six hundred and sixty two,0
27644,eleven; three hundred and fifty seven,1
27645,five hundred and forty five; eleven,0
27646,eight hundred and thirty nine; one hundred and twenty eight,0
27647,one hundred and fifty three; one hundred and sixteen,0
27648,forty seven; nine hundred and thirty eight,1
27649,five hundred and seventy seven; seven hundred and fifteen,1
27650,four hundred and thirty four; forty four,0
27651,eighty five; four hundred and eighty four,1
27652,three hundred and thirty seven; five hundred and thirty,1
27653,five hundred and twelve; seven hundred and twenty five,1
27654,five hundred and ninety five; three hundred and fifty seven,0
27655,four hundred and twenty; two hundred and forty five,0
27656,seven hundred and eighty three; six hundred and seventy six,0
27657,forty seven; nine hundred and ninety two,1
27658,forty two; four hundred and fifty nine,1
27659,seven hundred and seventy six; seven hundred and forty,0
27660,seven hundred and twenty seven; two hundred and sixty two,0
27661,six hundred and ninety; eight hundred and seventy four,1
27662,eight hundred and thirty six; nine hundred and ten,1
27663,seven hundred and eight; nine hundred and seventy eight,1
27664,nine hundred and seventy six; three hundred and ninety three,0
27665,six hundred and fifty seven; six hundred and forty eight,0
27666,nine hundred and four; one hundred and fifty three,0
27667,one hundred and eighty seven; seven hundred and forty three,1
27668,seven hundred and twenty three; seven hundred and forty eight,1
27669,four hundred and seventy six; one hundred and thirteen,0
27670,nine hundred and twenty five; eight hundred and twenty five,0
27671,seven hundred and seventy four; three hundred and eighty six,0
27672,eighty four; one thousand,1
27673,eight hundred and seventy eight; three hundred and thirty four,0
27674,six hundred and ninety eight; sixty eight,0
27675,eight hundred and sixty four; three hundred and thirty three,0
27676,six hundred and fifty eight; three hundred and eighty five,0
27677,nine hundred and twenty six; five hundred and two,0
27678,seventy; eight hundred and twenty,1
27679,seven hundred and forty eight; three hundred and ninety,0
27680,five hundred and five; two hundred and eighty four,0
27681,eight hundred and twenty seven; seven hundred and fifty seven,0
27682,three hundred and thirty four; nine hundred and twenty,1
27683,one hundred and forty two; two hundred and seventy eight,1
27684,three hundred and thirty four; eight hundred and sixty six,1
27685,four hundred and thirty seven; two hundred and twenty eight,0
27686,three hundred and ninety eight; one hundred and seventy one,0
27687,eight hundred and eighty one; three hundred and eighty nine,0
27688,nine hundred and thirteen; seven hundred and ninety one,0
27689,six hundred and five; five hundred and thirty three,0
27690,one hundred and twenty five; five hundred and twenty nine,1
27691,sixty three; two hundred and forty one,1
27692,four hundred and fifty three; three hundred and seventy five,0
27693,three hundred and forty nine; one hundred and forty two,0
27694,five hundred and ninety three; seven hundred and eighteen,1
