,sents,labels
31427,二十五,0
31428,九百十九七,1
31429,三九百二,1
31430,三百二十八,0
31431,六十九十三,1
31432,八百八十四,0
31433,六百十八五,1
31434,六百五十八,0
31435,六百百十四,1
31436,二百十百五,1
31437,三七百十七,1
31438,六十三十七,1
31439,百五十八十,1
31440,十五百二十,1
31441,百二三百九,1
31442,九十五十七,1
31443,百五十七千,1
31444,六五百七,1
31445,七百四十三,0
31446,五百九十,0
31447,四百十十八,1
31448,百二五百三,1
31449,二百九十七,0
31450,四百九十七,0
31451,七百十,1
31452,九百八百三,1
31453,九百八十一,0
31454,十二六百五,1
31455,百五三百八,1
31456,五百四十一,0
31457,百六十二,0
31458,二百二十四,1
31459,三百八,0
31460,百五十四,0
31461,百六十九百,1
31462,九百四十一,0
31463,六百七十九,0
31464,百五十四,1
31465,九百六十八,0
31466,二百三十七,0
31467,五百十三,0
31468,八六百二,1
31469,九百八百六,1
31470,千百十九,1
31471,百四十,0
31472,三百二十二,0
31473,四百十一五,1
31474,三百四十八,0
31475,九百六十八,0
31476,五十六十九,1
31477,百五十三,0
31478,三百二十九,0
31479,三十九,1
31480,七百十四,0
31481,百七六百,1
31482,八百八,0
31483,二百七七十,1
31484,十八,0
31485,五百八百八,1
31486,五十二百一,1
31487,三百八百八,1
31488,百十七,0
31489,百五十九,0
31490,百五十六八,1
31491,八百九十七,0
31492,十六九十八,1
31493,百八十三,1
31494,八百六十五,0
31495,三百八十四,0
31496,百六十二,0
31497,三十八百二,1
31498,三百六十九,0
31499,二百三四,1
31500,百七十六,0
31501,十八百十三,1
31502,五百三十六,0
31503,九百五五百,1
31504,三百,0
31505,八百八十,1
31506,九百八八,1
31507,六百十九千,1
31508,九百八,0
31509,百十四二百,1
31510,二十八三,1
31511,九百八十五,0
31512,四百二十,0
31513,五百九十六,0
31514,三十八,0
31515,十七九百二,1
31516,二百十三八,1
31517,四百十三,0
31518,三百九十六,0
31519,二百七十一,0
31520,十七九十七,1
31521,八九百十六,1
31522,九百八十六,0
31523,二十四八百,1
31524,七百八百一,1
31525,百六十七八,1
31526,八六十二,1
31527,百九十一,0
31528,三百五十七,0
31529,二十,0
31530,五百七十七,1
31531,九百五十,0
31532,十九二百八,1
31533,百三十六,0
31534,二百七十,0
31535,百三十十五,1
31536,三十六百二,1
31537,七百,0
31538,二十六九十,1
31539,五百三十五,0
31540,七百六十五,0
31541,七百三十九,0
31542,五百十九,0
31543,十六九十二,1
31544,九十八百五,1
31545,九十九百八,1
31546,十七八百一,1
31547,六百二十四,0
31548,十八九十一,1
31549,十三二百九,1
31550,二十七,0
31551,十四九百三,1
31552,六十八八百,1
31553,二百八十二,0
31554,十二五百七,1
31555,百三八十五,1
31556,五十二十一,1
31557,百二十七,0
31558,八十四,0
31559,七百八十四,1
31560,九百六十八,0
31561,九百五十,0
31562,九十九十五,1
31563,五百七十四,1
31564,三百八百五,1
31565,七百八十八,0
31566,十三九十九,1
31567,五百二十九,0
31568,九百七,0
31569,六百十七,0
31570,十九九十二,1
31571,四百四十六,0
31572,二十一七百,1
31573,四十八七十,1
31574,二百四十一,0
31575,七百三十四,0
31576,七七百四,1
31577,八百五十三,0
31578,九五十九,1
31579,五百十八,0
31580,七百八百十,1
31581,四百六十五,1
31582,五百三十四,0
31583,七百二百九,1
31584,八百四四百,1
31585,十二四十四,1
31586,十九九百十,1
31587,八百一五,1
31588,九六百二十,1
31589,百十三四,1
31590,二百二二,1
31591,九十三三十,1
31592,八百十二,0
31593,三百二六,1
31594,四百三十五,0
31595,七八百十二,1
31596,四百八十二,0
31597,百二五十三,1
31598,九十七,0
31599,八百二十五,1
31600,百七九十二,1
31601,五百八十六,0
31602,六百十,0
31603,四百十,0
31604,五百五十六,0
31605,二百四十一,0
31606,十八五十八,1
31607,九百九十五,0
31608,二百二百六,1
31609,二百三十五,0
31610,百三七十六,1
31611,七三十八,1
31612,八百十百五,1
31613,百一二十三,1
31614,八百五十二,0
31615,五百二十八,1
31616,百九十四十,1
31617,九十八十二,1
31618,七十百四,1
31619,二百六,0
31620,百四十七十,1
31621,百八十六,0
31622,千八百八十,1
31623,七百十九,0
31624,百三十三三,1
31625,六百,0
31626,七百九百七,1
31627,二百四十三,0
31628,百三四百一,1
31629,二百十五,1
31630,二百七十,0
31631,千四,1
31632,百六二百十,1
31633,八百三十五,0
31634,二百七十六,0
31635,百四十七一,1
31636,四百九百六,1
31637,六百五十二,0
31638,二十二,0
31639,四百五十三,0
31640,二百四四百,1
31641,四百六,0
31642,五百七,0
31643,百百七十五,1
31644,七百十,0
31645,二百十一,0
31646,九百七十九,1
31647,七百八十七,0
31648,三百八十九,0
31649,百十三,0
31650,十八二百三,1
31651,十九,0
31652,三百七十五,0
31653,八百四十九,1
31654,三百八十九,1
31655,七百五百三,1
31656,五百三十八,0
31657,六百三十六,0
31658,百五三十,1
31659,三百四十四,0
31660,百四十七六,1
31661,百七十七,0
31662,二百十六,0
31663,二百四十五,1
31664,五百二十九,0
31665,百十六,0
31666,二百五十,0
31667,八十九,0
31668,八十百九十,1
31669,十六六十七,1
31670,七百四十,0
31671,百八四百二,1
31672,百三十六,0
31673,六十七七十,1
31674,三百五十六,0
31675,五百七五百,1
31676,十七百八十,1
31677,七百二十二,0
31678,七一,1
31679,九十五十四,1
31680,二百六,0
31681,八百八百九,1
31682,六十一十九,1
31683,五百十三,0
31684,九百三十一,1
31685,九百三十八,0
31686,五百二十六,0
31687,五百四十六,0
31688,五十八十,1
31689,五百五十八,0
31690,六百一,0
31691,八十一,0
31692,七百八十八,0
31693,三百八十,0
31694,二百四十四,0
31695,六百,0
31696,千百十六,1
31697,六百三百二,1
31698,二百十三七,1
31699,四百十八,0
31700,百六十,0
31701,三百七十,0
31702,九百十六,0
31703,四百六十,0
31704,千百五十二,1
31705,七百一,0
31706,九十九百八,1
31707,四十五百六,1
31708,五百五十一,0
31709,二百九十,0
31710,四百六百十,1
31711,三十八百一,1
31712,五百四十七,0
31713,百六百二,1
31714,十百三十,1
31715,十七百十三,1
31716,四十八百一,1
31717,五百九十九,0
31718,四百七十,0
31719,七十五百三,1
31720,七百六十一,0
31721,五百二十二,0
31722,百二十,0
31723,三百三十五,0
31724,七百八十七,1
31725,三百四十九,0
31726,千千,1
31727,四百八十一,0
31728,百七十九五,1
31729,九百十七八,1
31730,五十八千,1
31731,七十九百六,1
31732,六百八十,0
31733,四百三十一,0
31734,六百六十四,0
31735,九百九十五,1
31736,八百三十,1
31737,七百七十八,0
31738,八百六百七,1
31739,八百一百八,1
31740,八二百六,1
31741,十三三十三,1
31742,百十八,0
31743,七百九十六,0
31744,二百六十八,1
31745,百六十一,0
31746,三五十五,1
31747,九百六,0
31748,四百四十三,0
31749,百四百七,1
31750,五十九百六,1
31751,五百五十六,0
31752,七十八,0
31753,九百二十五,0
31754,百三十,0
31755,三十二三百,1
31756,九百五十九,0
31757,百四五十,1
31758,十三二十九,1
31759,三百二十,0
31760,五百四十七,0
31761,七百七十五,0
31762,二百五十六,0
31763,八百七十九,0
31764,八五百六,1
31765,四百七二百,1
31766,百三,0
31767,九百五十二,0
31768,二十一百二,1
31769,二百四十七,0
31770,七百九十五,0
31771,七百三十九,0
31772,百四七十四,1
31773,二十二百七,1
31774,百九十二,0
31775,八百二十八,0
31776,十百三十七,1
31777,五百七十八,0
31778,五百七十六,1
31779,四百十九,1
31780,三四百四,1
31781,五百八十,0
31782,三百五十六,0
31783,七百三六十,1
31784,七百十十五,1
31785,百七九十九,1
31786,三百四十九,1
31787,四百九十四,0
31788,七百七十七,0
31789,二百五七百,1
31790,三百八十六,0
31791,五百二十,0
31792,百七十一,0
31793,百十九九,1
31794,七百九十六,0
31795,七百六十三,0
31796,八十五百七,1
31797,二百八十一,1
31798,四百十七,0
31799,二百四十九,0
31800,五百六十五,0
31801,六百九十六,0
31802,百七十十一,1
31803,四百三十一,0
31804,百四十一七,1
31805,八百十三,0
31806,六百四十五,1
31807,八九百八,1
31808,八百十二,0
31809,七百四十三,0
31810,百十,0
31811,七百六,0
31812,四十一六,1
31813,三十五十二,1
31814,百二五百二,1
31815,三百十四,0
31816,百八十四,0
31817,九百十六九,1
31818,九百二十五,0
31819,五十四十七,1
31820,四十二五百,1
31821,九百九十七,0
31822,九百二十二,0
31823,百四四十六,1
31824,三百五,0
31825,八百五十五,0
31826,百六十六,1
31827,五百三三十,1
31828,三百四十,0
31829,二百十,0
31830,三百六十七,0
31831,三十二,0
31832,百五十一,0
31833,九百三十七,0
31834,百八百十二,1
31835,三十百九,1
31836,六百五十,0
31837,三百十一,1
31838,十一三十一,1
31839,九三,1
31840,百四十五百,1
31841,四百五十八,0
31842,六百一二,1
31843,十二百二十,1
31844,九百九十六,0
31845,八百三,0
31846,七百五十九,0
31847,六十八四百,1
31848,八十七十八,1
31849,千七百十九,1
31850,六十六八,1
31851,六十百十,1
31852,三百六八十,1
31853,三百三十六,1
31854,九百三十六,0
31855,九十五十二,1
31856,七百六十,0
31857,十七百十五,1
31858,五四十二,1
31859,二百二二百,1
31860,十八六,1
31861,七十七百十,1
31862,六百二十七,0
31863,四百四十,0
31864,六百四二百,1
31865,二百三二,1
31866,二十六十八,1
31867,九百百三十,1
31868,八百七十三,0
31869,六百七十四,0
31870,三百三百九,1
31871,七十八,0
31872,百七十二,0
31873,七百八十七,0
31874,七十七百九,1
31875,九百二十一,0
31876,三百九十一,0
31877,十三,0
31878,八百五十七,0
31879,五百九十七,0
31880,十六十九,1
31881,十二三百一,1
31882,七百八十二,0
31883,三百七十四,0
31884,四百十三二,1
31885,五七百十一,1
31886,十六二十三,1
31887,五十五九十,1
31888,八百一九,1
31889,四百十,0
31890,五百九十五,1
31891,三百十四,0
31892,十八百十七,1
31893,三百五十三,0
31894,七百八十三,0
31895,二八十一,1
31896,四百八,0
31897,百二十三一,1
31898,四百六十七,0
31899,八百三十一,0
31900,二百六十三,0
31901,百八十八,0
31902,三十二百八,1
31903,四百六十七,0
31904,九十六,0
31905,四十九百四,1
31906,六十六十八,1
31907,三百五十二,1
31908,八百四十九,0
31909,七百六十三,0
31910,六百八十九,0
31911,六百五百二,1
31912,百四十七百,1
31913,二百九十一,0
31914,九百十七,0
31915,八百九十一,0
31916,百五十十二,1
31917,十三八十,1
31918,七百十一,0
31919,五百五百,1
31920,五百九十八,0
31921,十六九百四,1
31922,七八百五,1
31923,四七百十六,1
31924,四百七十三,0
31925,三百六,0
31926,三十二,0
31927,四十六百四,1
31928,百六十四,0
31929,百六百十四,1
31930,三百二十九,0
31931,三十百八十,1
31932,七百七十一,0
31933,九百一,0
31934,百八十,0
31935,百,0
31936,四百六九,1
31937,六百五十一,0
31938,九百五十六,0
31939,百八十二三,1
31940,八十八十五,1
31941,六十五十九,1
31942,百六十十六,1
31943,六百七十五,0
31944,四十四百二,1
31945,五百三七十,1
31946,三十二百八,1
31947,百二百十七,1
31948,二百五十,0
31949,四百三十七,0
31950,百三,0
31951,十二十一,1
31952,三百二十一,0
31953,六百七十五,0
31954,十五九十二,1
31955,二百六十六,0
31956,五百三十三,0
31957,八百十九,0
31958,八百六十九,0
31959,五百六十五,0
31960,四百四七十,1
31961,五百六十一,0
31962,六百六十九,0
31963,七百三十七,0
31964,六十六六十,1
31965,六百八百六,1
31966,百八六百九,1
31967,十二百七,1
31968,九百三十四,0
31969,五二百十,1
31970,八百六十一,0
31971,四十二百一,1
31972,三百九,0
31973,七三百四十,1
31974,十七五百十,1
31975,二百六九百,1
31976,十七百,1
31977,六百八十,0
31978,十五百二十,1
31979,三五百四十,1
31980,八百四十三,0
31981,百四十六九,1
31982,六百七十三,0
31983,四百三十七,0
31984,四十六三十,1
31985,三十三十五,1
31986,千三百十一,1
31987,三百四十五,0
31988,五十一,0
31989,百一八十,1
31990,百七十三,0
31991,百二七百一,1
31992,三八百十五,1
31993,百九八百五,1
31994,四百四十九,0
31995,八百七十五,0
31996,七百五十一,0
31997,二百四十七,0
31998,五百二十一,0
31999,四百七百四,1
32000,百五六十五,1
32001,千百四十四,1
32002,二百七十七,0
32003,二百四,0
32004,二百十七,0
32005,百三七百十,1
32006,八百三十五,0
32007,四十八,0
32008,二百一十,1
32009,八百三十四,0
32010,九百一九十,1
32011,百五十,1
32012,四百七十三,0
32013,六百九五,1
32014,五百十五十,1
32015,三十六十一,1
32016,百十百二十,1
32017,四百五十三,0
32018,三百九,0
32019,八百五十一,1
32020,七百十八八,1
32021,九百八十五,0
32022,十二七十七,1
32023,十二百十三,1
32024,十六四十五,1
32025,十二七百八,1
32026,三十六,0
32027,百十六,0
32028,四百九十七,0
32029,四十六,0
32030,九百四十九,0
32031,七百五十八,0
32032,七八百十八,1
32033,三百八九十,1
32034,十三三百十,1
32035,二百五百六,1
32036,百三五百,1
32037,五百八十一,0
32038,五百七四百,1
32039,四百一千,1
32040,三百三十七,1
32041,百一百十,1
32042,三百二百十,1
32043,六百七,0
32044,四十五百七,1
32045,三百八十八,0
32046,百九,0
32047,十八九百一,1
32048,三百三十,0
32049,七百三十三,0
32050,百六二,1
32051,七十,0
32052,九百七十一,1
32053,六百三二,1
32054,七十一,0
32055,五百五十八,0
32056,五十八十二,1
32057,百六十一,0
32058,五百七十二,0
32059,七百四十二,0
32060,三百五十,0
32061,四百七十六,0
32062,百五七十四,1
32063,九百九十四,0
32064,九百六十四,0
32065,五百五十五,0
32066,六百四十七,1
32067,五百十六,0
32068,五十二百四,1
32069,百九十四,0
32070,七百四十八,0
32071,百八十六十,1
32072,二百五,0
32073,六百四十二,0
32074,百八十一三,1
32075,百五十九,0
32076,十七六百九,1
32077,九百八十四,1
32078,二百九十九,1
32079,八十八,0
32080,八百三十六,0
32081,七百二十六,0
32082,九十九,0
32083,七四十九,1
32084,百七十五,0
32085,八百九十六,1
32086,四百一五,1
32087,八百四十六,0
32088,三百一百八,1
32089,百八三十六,1
32090,二百四十四,0
32091,六百十二二,1
32092,六七百六十,1
32093,七百十三四,1
32094,七百四十,0
32095,百一七百九,1
32096,百五三十六,1
32097,六百二百一,1
32098,百三百八十,1
32099,四百六十一,0
32100,六百六百七,1
32101,四十八百一,1
32102,四百三十三,0
32103,二百二八百,1
32104,六九十九,1
32105,二百六十二,0
32106,九百九十三,0
32107,四百一,0
32108,六十六,0
32109,九十六,0
32110,八百,0
32111,八百二十二,1
32112,百八十三十,1
32113,十六百九十,1
32114,五百五,0
32115,十七百二,1
32116,八十五十八,1
32117,七百八十九,0
32118,二百三十六,0
32119,八十,0
32120,七百二十三,0
32121,二十四三十,1
32122,百三十一,1
32123,二二百一,1
32124,五十十,1
32125,八百三十一,0
32126,九百八百,1
32127,百一五百七,1
32128,七百四十九,0
32129,百二十九六,1
32130,三百四十二,0
32131,五百三十四,0
32132,六四十一,1
32133,八七百一,1
32134,六十二二十,1
32135,百八五百八,1
32136,三七百七,1
32137,六百五十,0
32138,百五二百九,1
32139,百八二十,1
32140,百二十一五,1
32141,八百八四,1
32142,七百八十二,1
32143,三百四十六,1
32144,二百十五,0
32145,百二十五,0
32146,百五十八百,1
32147,八百六四十,1
32148,七十六十七,1
32149,九十二,0
32150,八百十一,0
32151,七百六十一,0
32152,二十四十一,1
32153,七十八七十,1
32154,二百三十二,0
32155,八百六十六,0
32156,四十六三百,1
32157,五百九十,0
32158,百二十千,1
32159,九十三十八,1
32160,六十六百四,1
32161,七百五十三,0
32162,二百六十九,1
32163,百二六百三,1
32164,二百四十五,0
32165,四百四十五,0
32166,五百三十八,0
32167,七百二八十,1
32168,九百五,0
32169,七百一,0
32170,四百七十九,1
32171,四百九十二,0
32172,九百八十千,1
32173,百十七九百,1
32174,三十七十五,1
32175,四百九十九,0
32176,九七百二,1
32177,六百十五二,1
32178,二百二十二,0
32179,二百三百十,1
32180,五百六十四,0
32181,三六,1
32182,七百一百十,1
32183,五百七十一,0
32184,五百三十一,0
32185,七百九十三,0
32186,九百八百五,1
32187,二百五十二,0
32188,二百五十五,1
32189,三百十五,0
32190,九百六八十,1
32191,二百十九,1
32192,百九十六,0
32193,六百五十六,0
32194,九十百五十,1
32195,七百七十五,0
32196,二百七十四,0
32197,四百八十三,0
32198,九百七十二,0
32199,百二十,0
32200,七十五百二,1
32201,百六十八,0
32202,十一七十九,1
32203,三百十三,1
32204,三十四十三,1
32205,八百十四六,1
32206,百五十二,0
32207,百四十三,0
32208,九百四十五,0
32209,二百三十,0
32210,五百二二,1
32211,二百四十一,0
32212,四百四三十,1
32213,二十九二十,1
32214,四十六百九,1
32215,百三十六,0
32216,九十九,1
32217,五百八八百,1
32218,十九十,1
32219,八百七十七,0
32220,七百十八一,1
32221,二百九十五,0
32222,七百六十,0
32223,五四百二十,1
32224,四百十六千,1
32225,七百三十七,0
32226,百六五十一,1
32227,五十七三,1
32228,二百一十五,1
32229,三十四七十,1
32230,四百一二十,1
32231,二百十百九,1
32232,百五十八一,1
32233,二百九十二,0
32234,百四十八,0
32235,十六三百十,1
32236,二十,0
32237,五十一百十,1
32238,四十二,0
32239,四十八,0
32240,八百三十七,0
32241,七百五十七,1
32242,五十二,1
32243,四十十一,1
32244,三百二十三,1
32245,六百百十,1
32246,六百四十一,0
32247,三百三十,0
32248,十二二百七,1
32249,二八百十三,1
32250,二十二,0
32251,八百七十五,0
32252,三百四十八,0
32253,百十二,0
32254,八十二五十,1
32255,二十四,0
32256,二十五百一,1
32257,十八八百四,1
32258,百四二十一,1
32259,九十八,0
32260,七百六十七,0
32261,百八百十一,1
32262,五百四十八,0
32263,千百七十八,1
32264,百九十九一,1
32265,五百七,0
32266,六百三十九,0
32267,百四四十三,1
32268,三百七十二,0
32269,九百二十七,1
32270,二百六十七,1
32271,二百九十一,0
32272,五百九十三,0
32273,三百三十八,0
32274,九十三二十,1
32275,九百五十三,0
32276,五百三,0
32277,五百六十八,0
32278,十九千,1
32279,八百九十九,0
32280,八百二三十,1
32281,五百三十五,0
32282,四十九八十,1
32283,六十,0
32284,百九九百五,1
32285,三十四,0
32286,八百六十五,0
32287,千七百十一,1
32288,百十五三百,1
32289,四十三百五,1
32290,五十一十六,1
32291,六百四十四,0
32292,十四二十一,1
32293,七百八十八,1
32294,六十二十七,1
32295,五百五十五,0
32296,百九十二四,1
32297,五百九,0
32298,五十八七百,1
32299,六百六十六,0
32300,二六十三,1
32301,百五十四,0
32302,六百六十九,0
32303,百七十五,0
32304,四百十五,0
32305,百二十三八,1
32306,三六百七十,1
32307,五十九百九,1
32308,七十五三十,1
32309,三百八十六,1
32310,六十,0
32311,九百七十八,0
32312,四百五十五,0
32313,十七十一,1
32314,八百十五,0
32315,百七百八十,1
32316,五百三十九,0
32317,二百四十八,0
32318,三百二十九,0
32319,三百八十三,1
32320,九九十八,1
32321,七百三七,1
32322,九百三百四,1
32323,八百二百八,1
32324,五百九十四,0
32325,四百三十五,0
32326,四百三,0
32327,千,0
32328,十四三十七,1
32329,九百八十三,0
32330,百八十九,0
32331,九百六八百,1
32332,七百三三百,1
32333,九百一,0
32334,五百六十四,0
32335,八百六十七,0
32336,四百二十五,0
32337,十五十,1
32338,六百五十三,1
32339,百七十八九,1
32340,九十百六,1
32341,四百九十一,1
32342,四百七十五,0
32343,九百三百五,1
32344,七百五十五,0
32345,六百九十二,0
32346,三百十八,0
32347,九百九六十,1
32348,七百九十八,0
32349,九百八十三,0
32350,九百七十五,1
32351,九百九十五,0
32352,八,0
32353,三百七十八,0
32354,八百三十七,0
32355,四百二十七,0
32356,十九五百九,1
32357,七十六百七,1
32358,百六百四,1
32359,五百八十五,1
32360,六百三十七,0
32361,八百六十二,0
32362,八百五十一,0
32363,七十三九,1
32364,百三十六,0
32365,五百九十八,0
32366,六十三十八,1
32367,九百五十三,0
32368,三百十八六,1
32369,六百九十七,0
32370,二百二十六,0
32371,九百九十九,0
32372,七百四十七,0
32373,六百六十八,0
32374,九百三十六,1
32375,百五十九,1
32376,十八百十三,1
32377,七百四十六,0
32378,七百三十一,0
32379,七十六百二,1
32380,七九百六,1
32381,五百五,1
32382,八百五十一,0
32383,七百四十五,0
32384,七百九十九,0
32385,六百六十,0
32386,九百七,0
32387,百三十二,0
32388,百百八十三,1
32389,五百五十,0
32390,五百十五,0
32391,四百七十四,0
32392,二百二十六,1
32393,三百八十九,0
32394,八十六,0
32395,百八十百九,1
32396,百七十二千,1
32397,四,0
32398,三十八,0
32399,三百二十七,0
32400,八十四十四,1
32401,百二十九,0
32402,四百五十五,0
32403,二百十二七,1
32404,九百一百八,1
32405,百八十一,1
32406,百四六百五,1
32407,四十七十,1
32408,四十四,0
32409,四百四十一,0
32410,三百四十二,0
32411,二百九十七,0
32412,二百三十九,0
32413,三百七十二,1
32414,十二三十八,1
32415,七百九十六,0
32416,百五十十七,1
32417,二百九十,0
32418,二百六,0
32419,六百六十,0
32420,八百六十六,0
32421,九百二十八,0
32422,四百九十七,1
32423,三百六,0
32424,四百五十,1
32425,八十八十六,1
32426,十六五百二,1
32427,十七百八十,1
32428,五十九,0
32429,四十八四十,1
32430,三六百九,1
32431,六十一十三,1
32432,二百八十六,0
32433,百八十六十,1
32434,五百六十八,1
32435,三百九十七,0
32436,四百七九十,1
32437,三百二十六,0
32438,四百三十四,0
32439,六百三十九,0
32440,九百九十五,0
32441,千二百十,1
32442,二百三,0
32443,十三七十四,1
32444,五百七十三,1
32445,十五六百三,1
32446,四百五十七,0
32447,五百十二,0
32448,百四七百五,1
32449,五十二十九,1
32450,八百八十,0
32451,三十一百八,1
32452,百三七百一,1
32453,三百五十六,0
32454,四百十二,0
32455,千八百八,1
32456,三百三,0
32457,百一七十一,1
32458,二百二十七,0
32459,百三十六一,1
32460,二百三七十,1
32461,六百,0
32462,百八百十四,1
32463,七九百十五,1
32464,四百七十一,0
32465,三百五百十,1
32466,百五百十四,1
32467,三百十七,0
32468,六百十十,1
32469,八百五十七,0
32470,七百八十七,0
32471,八百三十九,0
32472,二百三十六,0
32473,十六百二十,1
32474,五四十九,1
32475,六百六百,1
32476,九百七十七,0
32477,六百九,0
32478,百十七百,1
32479,四百三十九,0
32480,九十四八十,1
32481,八十八十三,1
32482,百二十十五,1
32483,四百十四,0
32484,三百三十,0
32485,十五七百九,1
32486,九百二十九,0
32487,三百三十,0
32488,四十二百十,1
32489,百二八十七,1
32490,六百六十三,0
32491,五十四四百,1
32492,三七百十二,1
32493,十四七百七,1
32494,二百三十七,0
32495,四百三十八,1
32496,六十七五百,1
32497,百八十八七,1
32498,九百七十七,0
32499,六百九十千,1
32500,二百四十六,0
32501,二五十四,1
32502,三四百二十,1
32503,五三百十,1
32504,七百七十三,1
32505,百十二七十,1
32506,百七七十七,1
32507,十四百八十,1
32508,二十八百三,1
32509,七百四十九,0
32510,八十五,0
32511,百二五十三,1
32512,七十九二,1
32513,六百九十七,0
32514,百百五十五,1
32515,四百五百六,1
32516,七百十七,0
32517,百十六十六,1
32518,九百五十四,0
32519,六百六,0
32520,六三百十六,1
32521,六百二二十,1
32522,百二五,1
32523,百四八十六,1
32524,二十七五百,1
32525,四十,0
32526,百八十八四,1
32527,八十二五百,1
32528,百十七百十,1
32529,百四四百三,1
32530,六百一,0
32531,十八三百,1
32532,四百四十八,0
32533,百六十七九,1
32534,三百二十七,1
32535,十六四百六,1
32536,百五百八,1
32537,八百七十三,0
32538,六百八百五,1
32539,七十三十一,1
32540,三百七十八,0
32541,五百十二,0
32542,七百七十五,0
32543,三百九十,0
32544,三百二十二,0
32545,九十九,0
32546,四百二十九,0
32547,九五十九,1
32548,四百七,0
32549,四百四八十,1
32550,四十八,0
32551,九百三十五,1
32552,百八十六,1
32553,九百五十四,0
32554,七百十四,0
32555,四百六十一,0
32556,十三七十四,1
32557,五百五十二,0
32558,四百四十一,0
32559,五百八,0
32560,百二十一,0
32561,百三十五,0
32562,二百九十八,0
32563,四百八十八,0
32564,七百八十二,0
32565,四百十一,0
32566,八十七十二,1
32567,三十五十五,1
32568,六二百十一,1
32569,四百九十五,0
32570,八百六十二,0
32571,二百十十,1
32572,二百五十五,0
32573,百十三,0
32574,二百三十一,0
32575,八百六十四,0
32576,六百十一,0
32577,三百四十七,0
32578,九百九十七,0
32579,三百十五百,1
32580,四百二十九,0
32581,六百七百六,1
32582,五百七五十,1
32583,二百八十二,0
32584,二百二十六,0
32585,七百八十三,0
32586,五百七百五,1
32587,九百二十三,0
32588,九十五七十,1
32589,八百五十八,0
32590,七百三十三,1
32591,四百八十一,0
32592,六百九十八,0
32593,八百三十八,0
32594,六百八十九,0
32595,十六百十九,1
32596,九十九,0
32597,三百十九四,1
32598,五百二十七,0
32599,三百七百七,1
32600,二百五十七,0
32601,二百七十七,0
32602,八百三十七,1
32603,百七十五,0
32604,九百九,0
32605,二百六百九,1
32606,百五百七,1
32607,四百六十,0
32608,百五七十一,1
32609,六二百六,1
32610,三百,0
32611,七百八十一,0
32612,百三十四,0
32613,百三十一,0
32614,九百二一,1
32615,六百五十五,0
32616,四百九十四,0
32617,七百,1
32618,百十六八,1
32619,五百七十三,0
32620,八百九十六,0
32621,八百八二百,1
32622,二百七十三,0
32623,三百六十六,0
32624,十一七百六,1
32625,三十六,0
32626,百七七百三,1
32627,十二七百四,1
32628,九十八四十,1
32629,五百八十六,0
32630,七十二十,1
32631,四百九十三,1
32632,三十五十二,1
32633,七百三十四,0
32634,千二百八十,1
32635,四四百九十,1
32636,五百六十一,0
32637,七百三十七,0
32638,七百二十六,0
32639,二百十九三,1
32640,三百五,0
32641,五十六,0
32642,二百八十七,0
32643,三百六十,0
32644,百一九百十,1
32645,十七四十,1
32646,十一三十七,1
32647,百七,0
32648,五百三十六,0
32649,八十五十二,1
32650,百十七一,1
32651,十七五十,1
32652,五三十五,1
32653,八百八百六,1
32654,百四十十一,1
32655,五百三十四,0
32656,百五十九十,1
32657,七百六,0
32658,六十九十八,1
32659,十六五十二,1
32660,四百三十五,0
32661,百五三百七,1
32662,四百十,0
32663,六十七百七,1
32664,四百百九十,1
32665,七百七百八,1
32666,百五八百二,1
32667,六百三十八,0
32668,三百三十四,0
32669,四八百十五,1
32670,五百六十五,0
32671,八百九十七,0
32672,百十九八,1
32673,九百六十八,0
32674,八百十百四,1
32675,八百三十三,0
32676,五百一,0
32677,二百十六,0
32678,八百八十三,0
32679,百四三十八,1
32680,十八七十三,1
32681,四三十一,1
32682,四六百十五,1
32683,二百三十八,0
32684,二,0
32685,八百十七,0
32686,五十六四十,1
32687,五百二十八,0
32688,百三十十五,1
32689,二十三二百,1
32690,九百十百三,1
32691,六百七十六,1
32692,二百六十一,0
32693,十三六十八,1
32694,百二十一,0
32695,四百一八,1
32696,八十九百九,1
32697,九百六十五,0
32698,百三十五,0
32699,四百九十七,1
32700,五百七四十,1
32701,百七十一六,1
32702,八百六十八,0
32703,五百二千,1
32704,百十六,0
32705,七十八,0
32706,九百三九,1
32707,二百十二,0
32708,百四十九,0
32709,九百八十四,1
32710,百九十九,0
32711,二百八十六,0
32712,三百十二,0
32713,二百一百七,1
32714,五十三,1
32715,百六十六,0
32716,九百九十二,0
32717,百十八百五,1
32718,二百六十二,0
32719,七百九十四,0
32720,二百四,0
32721,七百七七,1
32722,八十四十三,1
32723,六百四十六,0
32724,五百二百九,1
32725,百一,0
32726,二百二,0
32727,三百五十二,0
32728,六百二三,1
32729,三百三十九,0
32730,六百二百九,1
32731,八百十,0
32732,四百二十一,0
32733,三三百三十,1
32734,三十二十五,1
32735,十二百六十,1
32736,六百五二百,1
32737,二十百十二,1
32738,二百十八,0
32739,八十四七十,1
32740,四百二十二,0
32741,十九七十六,1
32742,百四十三,1
32743,九百十五,0
32744,九六百五十,1
32745,二百七六十,1
32746,五十三五,1
32747,三二百十五,1
32748,三百七,0
32749,五百七十,1
32750,九百十四,0
32751,五百十一,0
32752,八百六,0
32753,十四三十二,1
32754,七十九百十,1
