,sents,labels
27705,ti,0
27706,ettusind,0
27707,niogfirs tohundrede og syv,1
27708,sekshundrede og nitten tre,1
27709,femhundrede,0
27710,seks ethundrede og syv,1
27711,ethundrede og toogtreds,0
27712,treogfyrre femhundrede og to,1
27713,ottehundrede og enoghalvtreds,0
27714,firehundrede og ti,0
27715,tohundrede og enogfyrre,0
27716,trehundrede og et halvfjerds,1
27717,tohundrede og otteoghalvfems,0
27718,firehundrede og otteogfyrre,0
27719,ni femhundrede og ti,1
27720,firehundrede og nioghalvtreds,0
27721,otteogfirs femogfyrre,1
27722,enogtyve,0
27723,sekshundrede og fyrre fem,1
27724,trehundrede og toogfyrre syv,1
27725,tohundrede og femogtredive,0
27726,syvhundrede og fyrre,0
27727,trehundrede og fem seks,1
27728,trehundrede og tredive fire,1
27729,tohundrede og toogfirs,0
27730,syvhundrede og tooghalvtreds,0
27731,femogfirs femhundrede og tre,1
27732,otteoghalvfjerds,0
27733,ethundrede og fyrre,0
27734,trehundrede og nioghalvtreds,0
27735,fireogfirs femogfyrre,1
27736,nihundrede og tyve,0
27737,nihundrede og tretten fem,1
27738,trehundrede og treoghalvfjerds,0
27739,trehundrede og halvfjerds ti,1
27740,trehundrede og tooghalvfems,0
27741,syvhundrede og enoghalvtreds,0
27742,seksogfirs,0
27743,tohundrede og syvoghalvfems,0
27744,fireogtreds nihundrede og ni,1
27745,tohundrede femogtreds,1
27746,nihundrede og femten et,1
27747,ottehundrede og fem,0
27748,femhundrede og otte otte,1
27749,otteoghalvfjerds enogtyve,1
27750,tohundrede og syvogfirs,0
27751,tohundrede og seks syvogfirs,1
27752,halvfjerds syvhundrede,1
27753,trehundrede og tredive,0
27754,nitten,0
27755,firehundrede og tyve,0
27756,femogtreds ethundrede og to,1
27757,fjorten niogfirs,1
27758,otteogtyve seks,1
27759,otte seksogfyrre,1
27760,trehundrede og syv,0
27761,ottehundrede og toogtredive,0
27762,tohundrede og to,0
27763,tre nioghalvtreds,1
27764,ettusind tredive,1
27765,fire niogtreds,1
27766,nihundrede og toogfirs,0
27767,niogfirs femogfirs,1
27768,tretten ottehundrede og ni,1
27769,sekshundrede og enogtyve,0
27770,tohundrede og halvtreds to,1
27771,trehundrede og femogtredive,0
27772,nitten toogtredive,1
27773,ni tohundrede og halvfjerds,1
27774,trehundrede og treogtyve to,1
27775,enogfyrre nioghalvtreds,1
27776,tolv trehundrede og sytten,1
27777,ethundrede og seks,0
27778,tohundrede og treoghalvtreds,0
27779,syvogtredive fire,1
27780,firehundrede og seksogtredive,0
27781,tohundrede og seksten,0
27782,otteogfirs ettusind,1
27783,fyrre ottehundrede og tyve,1
27784,firehundrede og tyve,0
27785,trehundrede og femten,0
27786,to ethundrede og seksogfyrre,1
27787,ethundrede og fireoghalvfems,0
27788,halvfems enoghalvfjerds,1
27789,femhundrede og femogfyrre,0
27790,syvhundrede og ni enogfyrre,1
27791,firehundrede og treogtreds,0
27792,enoghalvtreds syvogtyve,1
27793,ottehundrede og syvogtyve,0
27794,tohundrede og seksogfirs,0
27795,sekshundrede og treogtreds,0
27796,nitten sekshundrede og fire,1
27797,ethundrede og niogtyve seks,1
27798,femhundrede og treogtredive,0
27799,tooghalvtreds femhundrede,1
27800,ti syvhundrede og fyrre,1
27801,ethundrede ethundrede og syv,1
27802,ottehundrede og syvoghalvfems,0
27803,ethundrede og tooghalvtreds,0
27804,nihundrede og otteogfyrre,0
27805,ottehundrede og syvogfirs ti,1
27806,ethundrede og treds,0
27807,toogfyrre toogtreds,1
27808,syvhundrede og syv,0
27809,tretten niogtredive,1
27810,fireogfyrre ethundrede og ni,1
27811,nitten ethundrede og ti,1
27812,trehundrede og niogfyrre,0
27813,enogfirs syvhundrede og ni,1
27814,ottehundrede og enoghalvtreds,0
27815,toogfirs tohundrede og syv,1
27816,toogfyrre trehundrede og syv,1
27817,trehundrede og enoghalvfems,0
27818,firehundrede og femten,0
27819,fireogfyrre tohundrede og ni,1
27820,ottehundrede og treogtreds,0
27821,tohundrede og otteoghalvfjerds,0
27822,femhundrede og seksten tolv,1
27823,seksogtyve tooghalvfjerds,1
27824,ethundrede og syvoghalvfjerds,0
27825,fireoghalvfjerds otteogtreds,1
27826,tohundrede,0
27827,niogtreds firehundrede og to,1
27828,nioghalvfjerds otteogfyrre,1
27829,fireogtreds nioghalvfjerds,1
27830,treogfyrre,0
27831,syv tohundrede og seksogfirs,1
27832,ottehundrede og seksoghalvfjerds,0
27833,sekshundrede og femogfirs,0
27834,sekshundrede og toogtreds,0
27835,ottehundrede og femoghalvfems,0
27836,ethundrede og syvogtredive,0
27837,femhundrede og to,0
27838,seksogtredive elleve,1
27839,nihundrede og fireogtreds,0
27840,treoghalvfems treogtredive,1
27841,trehundrede og treogtyve,0
27842,femhundrede og fire nitten,1
27843,firehundrede og ni,0
27844,femhundrede og enogfirs firs,1
27845,ottehundrede og atten,0
27846,firehundrede og otteoghalvfjerds,0
27847,tohundrede og fjorten to,1
27848,syv tohundrede og treogfyrre,1
27849,sekshundrede og seksoghalvfjerds,0
27850,niogtreds sekshundrede og to,1
27851,femhundrede og to,0
27852,seks ethundrede og tre,1
27853,firehundrede og sytten,0
27854,firehundrede og syvogfirs,0
27855,tre fireoghalvfems,1
27856,elleve tolv,1
27857,ottehundrede og tyve,0
27858,syvhundrede to,1
27859,seksogtyve nihundrede og to,1
27860,nihundrede og nitten,0
27861,trehundrede og seksten,0
27862,firehundrede og syvoghalvtreds,0
27863,femogtreds nihundrede og fem,1
27864,ottehundrede og otteoghalvfems,0
27865,femogtreds toogfyrre,1
27866,syvhundrede og treds fire,1
27867,femhundrede og syvoghalvtreds,0
27868,firs tooghalvfjerds,1
27869,trehundrede og fyrre to,1
27870,trehundrede og atten,0
27871,niogfyrre treoghalvfems,1
27872,otteoghalvtreds enogfyrre,1
27873,firehundrede og treogtyve,0
27874,to ethundrede og femogtreds,1
27875,femhundrede og seksoghalvfems,0
27876,femhundrede nihundrede,1
27877,atten seksogfirs,1
27878,otteoghalvtreds,0
27879,nitten syvogfirs,1
27880,femhundrede og syvogfyrre,0
27881,treogfirs femhundrede og ti,1
27882,atten femten,1
27883,syv firehundrede og enogfirs,1
27884,firehundrede og elleve to,1
27885,nihundrede og ti otte,1
27886,ethundrede og enogtyve,0
27887,to nihundrede og enogfirs,1
27888,syvhundrede og halvfems fem,1
27889,syvhundrede,0
27890,femhundrede og toogtyve tyve,1
27891,tyve ethundrede og enogfirs,1
27892,ottehundrede og enogtyve,0
27893,tohundrede og tooghalvtreds,0
27894,tohundrede og tyve tolv,1
27895,otteogtreds seksoghalvtreds,1
27896,trehundrede og niogtyve,0
27897,femogfirs femhundrede og fem,1
27898,ti femhundrede og otteogfirs,1
27899,femhundrede og nioghalvfems,0
27900,fireogfyrre,0
27901,syvhundrede og treoghalvfjerds,0
27902,nioghalvtreds ti,1
27903,nihundrede og et,0
27904,sekshundrede og femogtyve,0
27905,ethundrede og seks tretten,1
27906,tolv trehundrede og elleve,1
27907,tohundrede og seks,0
27908,ti treoghalvfems,1
27909,fireogfirs trehundrede,1
27910,sekshundrede og niogfirs,0
27911,syvhundrede og to halvfjerds,1
27912,trehundrede og halvtreds to,1
27913,tohundrede fyrre,1
27914,tohundrede og ti,0
27915,seksoghalvfjerds treds,1
27916,tohundrede og tretten,0
27917,tredive femogtredive,1
27918,syvhundrede og enogtyve,0
27919,otteogfirs atten,1
27920,ti syvhundrede,1
27921,fireoghalvfems tohundrede,1
27922,femogtredive syvhundrede,1
27923,seksten,0
27924,fem tooghalvtreds,1
27925,niogfyrre halvfjerds,1
27926,femhundrede og enoghalvtreds,0
27927,trehundrede firehundrede,1
27928,femogfyrre ethundrede og et,1
27929,firehundrede og halvfjerds,0
27930,femhundrede og niogtreds,0
27931,syvhundrede og ti ethundrede,1
27932,fyrre nihundrede og firs,1
27933,nihundrede og tooghalvtreds,0
27934,nitten ethundrede og otte,1
27935,toogfirs,0
27936,otteoghalvfjerds fireogfirs,1
27937,syvhundrede og tooghalvtreds,0
27938,fireogtredive firs,1
27939,ethundrede og tolv enogtyve,1
27940,trehundrede og ni fyrre,1
27941,ethundrede og tredive,0
27942,nihundrede og enoghalvfjerds,0
27943,firs tohundrede og fem,1
27944,femogtreds toogfirs,1
27945,sytten femhundrede og fire,1
27946,femoghalvfjerds,0
27947,syvhundrede og elleve,0
27948,firehundrede og seksogtyve,0
27949,firehundrede og otteogtredive,0
27950,tretten nioghalvfjerds,1
27951,ethundrede og fireogfyrre,0
27952,ethundrede og syvoghalvfems,0
27953,ethundrede og halvfems ni,1
27954,sekshundrede og enogfyrre,0
27955,sekshundrede og otte,0
27956,nihundrede og treogfyrre,0
27957,syvogtredive syv,1
27958,nitten nihundrede og to,1
27959,nioghalvfems otte,1
27960,sekshundrede og et niogtreds,1
27961,seksogtredive femoghalvtreds,1
27962,ti femhundrede og femogtreds,1
27963,tohundrede og seksogfyrre,0
27964,firehundrede og tolv tretten,1
27965,otteogtyve femoghalvfjerds,1
27966,firehundrede seksten,1
27967,ottehundrede og seksoghalvfjerds,0
27968,nihundrede og niogtyve fyrre,1
27969,femogfirs seks,1
27970,syv nihundrede og tolv,1
27971,seks ethundrede og femogtyve,1
27972,ethundrede og treoghalvfjerds,0
27973,enoghalvfems tooghalvfjerds,1
27974,syvhundrede og seksogfirs,0
27975,ettusind ethundrede og ni,1
27976,seksogtredive trehundrede,1
27977,ottehundrede og tyve,0
27978,trehundrede og otteogtredive,0
27979,femhundrede og seksogfyrre,0
27980,syvoghalvfjerds ethundrede,1
27981,firehundrede og niogtredive,0
27982,ni tolv,1
27983,sekshundrede og niogfirs,0
27984,femhundrede og enogfyrre,0
27985,femhundrede og seksogtredive,0
27986,seksogtreds nihundrede,1
27987,ethundrede og treogtyve,0
27988,femhundrede og syvogtredive,0
27989,halvfjerds femhundrede,1
27990,nioghalvtreds ti,1
27991,ethundrede og femoghalvtreds,0
27992,ottehundrede og otte,0
27993,syvhundrede og fireogtyve,0
27994,tohundrede og to firs,1
27995,niogtyve femhundrede og ni,1
27996,nioghalvfems enogfyrre,1
27997,halvfems syv,1
27998,femhundrede og otteogtredive,0
27999,tohundrede og firs,0
28000,firehundrede og seksogtreds,0
28001,femhundrede og treoghalvtreds,0
28002,tohundrede og seksoghalvfjerds,0
28003,trehundrede og ti femogfyrre,1
28004,tohundrede og seksogtyve,0
28005,fire tohundrede og otte,1
28006,enogfirs trehundrede og tre,1
28007,ethundrede og syvogfirs,0
28008,ti ethundrede og ni,1
28009,ottehundrede og treogtreds,0
28010,tohundrede og tooghalvfjerds,0
28011,femogtredive treogtyve,1
28012,ethundrede og seksogtreds,0
28013,syvhundrede og otteogfyrre,0
28014,tohundrede og treogtreds,0
28015,fem firehundrede og fem,1
28016,ti firehundrede og fyrre,1
28017,syvoghalvtreds,0
28018,tohundrede og treogtreds,0
28019,trehundrede og fyrre,0
28020,femhundrede og otteogfirs,0
28021,ethundrede syvhundrede og ni,1
28022,trehundrede og fem,0
28023,tohundrede og to ethundrede,1
28024,ottehundrede og halvfjerds,0
28025,trehundrede og femoghalvfems,0
28026,ottehundrede og niogtyve,0
28027,sekshundrede og toogtyve tre,1
28028,trehundrede og fyrre,0
28029,femten ti,1
28030,treogfyrre,0
28031,sytten nihundrede og ti,1
28032,toogtyve fireoghalvfjerds,1
28033,enogfirs,0
28034,ottehundrede og syvogtreds,0
28035,sekshundrede og femogfirs,0
28036,trehundrede og ni ethundrede,1
28037,tolv syvhundrede og et,1
28038,tretten tohundrede og fire,1
28039,seksogtredive tyve,1
28040,ni otteogfyrre,1
28041,femhundrede og seksoghalvtreds,0
28042,femogfyrre nihundrede og ni,1
28043,ethundrede og nioghalvfjerds,0
28044,fem ottehundrede og to,1
28045,toogtyve sekshundrede og ni,1
28046,elleve sekshundrede og firs,1
28047,ottehundrede og halvfems to,1
28048,syvogtreds tooghalvfjerds,1
28049,tredive seksten,1
28050,tohundrede og syv halvfjerds,1
28051,femhundrede og syvoghalvfems,0
28052,otteoghalvfjerds seksogfirs,1
28053,ottehundrede og seksogtredive,0
28054,tohundrede og tre,0
28055,syv nihundrede og enogtreds,1
28056,femhundrede og otte,0
28057,ottehundrede og niogtreds,0
28058,femhundrede og atten,0
28059,ottehundrede og fireogtyve,0
28060,syvhundrede og seksogtreds,0
28061,trehundrede og sytten,0
28062,tohundrede og enogfirs,0
28063,tohundrede og fireogtreds,0
28064,ethundrede og nioghalvfjerds,0
28065,sekshundrede treogfirs,1
28066,ottehundrede og fireogfirs,0
28067,fem tohundrede og halvfems,1
28068,tyve nihundrede og elleve,1
28069,fem femhundrede og toogtyve,1
28070,syvhundrede og enogtyve,0
28071,firs ethundrede og elleve,1
28072,trehundrede og sytten,0
28073,trehundrede og nioghalvtreds,0
28074,trehundrede og enogtredive,0
28075,trehundrede og fireoghalvfems,0
28076,sekshundrede og syvogtredive,0
28077,tohundrede og otteogtyve,0
28078,sekshundrede og tooghalvtreds,0
28079,femhundrede og treoghalvfems,0
28080,syvogtreds femhundrede og et,1
28081,trehundrede og niogtreds,0
28082,trehundrede og treogfirs to,1
28083,femogtredive,0
28084,seks halvfjerds,1
28085,sekshundrede nioghalvfjerds,1
28086,ethundrede og niogtreds,0
28087,trehundrede og seksogtreds,0
28088,treogfirs femhundrede og syv,1
28089,femhundrede og toogtreds,0
28090,ottehundrede og treoghalvfems,0
28091,tohundrede og fire,0
28092,tohundrede og tyve tre,1
28093,ethundrede og nioghalvfems,0
28094,firehundrede,0
28095,syvhundrede og niogfirs,0
28096,tohundrede og otte enogfyrre,1
28097,ethundrede,0
28098,nihundrede og niogfirs,0
28099,sekshundrede og otte,0
28100,ethundrede og ni fireogfyrre,1
28101,syv treoghalvfjerds,1
28102,ni nihundrede og syv,1
28103,firehundrede og ti,0
28104,ottehundrede og fireogtredive,0
28105,firehundrede og tooghalvtreds,0
28106,halvtreds syvhundrede og et,1
28107,tohundrede og enoghalvtreds,0
28108,fireoghalvtreds femogtyve,1
28109,syvhundrede og nitten syv,1
28110,ethundrede og otte,0
28111,syvhundrede og seksogfirs,0
28112,seks sekshundrede og syv,1
28113,syvhundrede og otteogfirs,0
28114,tohundrede og otte toogfirs,1
28115,ottehundrede og et halvfems,1
28116,fem ethundrede og seksten,1
28117,sekshundrede og niogtyve,0
28118,sekshundrede og otteogtredive,0
28119,ottehundrede og fjorten,0
28120,nihundrede og syvogtyve,0
28121,to trehundrede og et,1
28122,femhundrede og nioghalvfjerds,0
28123,ottehundrede og enoghalvfems,0
28124,femhundrede og seksogfyrre,0
28125,ethundrede og tooghalvtreds,0
28126,seksten niogfyrre,1
28127,ettusind trehundrede og to,1
28128,firs treogtredive,1
28129,ethundrede og et tretten,1
28130,sekshundrede og atten fire,1
28131,tredive syvhundrede og atten,1
28132,tohundrede og fireoghalvfjerds,0
28133,ethundrede og seksogtredive,0
28134,tohundrede og treoghalvtreds,0
28135,tredive syvhundrede,1
28136,syvhundrede og tyve nitten,1
28137,otteoghalvfjerds,0
28138,syvhundrede og tooghalvfems,0
28139,tohundrede og femoghalvfjerds,0
28140,seksoghalvfems,0
28141,toogtredive syv,1
28142,nihundrede,0
28143,niogfyrre tohundrede og et,1
28144,femhundrede og syvogtreds,0
28145,ottehundrede og seksogtredive,0
28146,sekshundrede og femogfyrre,0
28147,nihundrede og otteogtyve,0
28148,sekshundrede og otteoghalvfjerds,0
28149,sekshundrede og syvoghalvfjerds,0
28150,nihundrede og syv ethundrede,1
28151,syvogtreds et,1
28152,nihundrede og seksogtyve,0
28153,firehundrede og toogtyve,0
28154,trehundrede og niogfirs tre,1
28155,otteoghalvfjerds toogtyve,1
28156,tohundrede og firs,0
28157,femhundrede og nioghalvfems,0
28158,sekshundrede og otteogtreds,0
28159,ottehundrede og femogfyrre,0
28160,toogfirs tohundrede og treds,1
28161,syvogfirs seksten,1
28162,ethundrede og femoghalvtreds,0
28163,atten fireoghalvtreds,1
28164,nihundrede,0
28165,ettusind seksogfirs,1
28166,sekshundrede og fireoghalvtreds,0
28167,tohundrede og syv ni,1
28168,fireogtredive toogtreds,1
28169,sytten ethundrede og seks,1
28170,syvhundrede og femogfirs,0
28171,trehundrede og fjorten,0
28172,firehundrede og otteogtreds,0
28173,fjorten firehundrede og fire,1
28174,seksogtredive niogfirs,1
28175,femhundrede og atten,0
28176,ethundrede og tredive tre,1
28177,otteogtyve seksogtreds,1
28178,trehundrede og niogfirs tolv,1
28179,firehundrede og fyrre,0
28180,firehundrede og to,0
28181,fireoghalvtreds tretten,1
28182,niogfirs tohundrede,1
28183,nihundrede og nitten tyve,1
28184,sekshundrede og fireoghalvfems,0
28185,otteogtredive seksogtreds,1
28186,femhundrede og niogtredive,0
28187,nihundrede og fireoghalvtreds,0
28188,nihundrede og halvfjerds,0
28189,nioghalvfems,0
28190,ti fireogtreds,1
28191,ethundrede og tre syvogtyve,1
28192,toogfirs trehundrede og seks,1
28193,enogtyve niogtyve,1
28194,ethundrede og niogtyve,0
28195,fireogfirs,0
28196,syvhundrede og treds,0
28197,sekshundrede og treogtredive,0
28198,femogtreds,0
28199,fjorten,0
28200,tohundrede og femogtreds,0
28201,syvogtyve ottehundrede og ti,1
28202,tretten syvoghalvtreds,1
28203,trehundrede og to,0
28204,firehundrede og fem treds,1
28205,seks firehundrede og tretten,1
28206,sekshundrede og enoghalvfems,0
28207,syvhundrede og ti femogtyve,1
28208,sekshundrede og otteogfyrre,0
28209,treoghalvfems tyve,1
28210,otte syvhundrede og nitten,1
28211,sekshundrede og nitten,0
28212,firehundrede og enogtyve,0
28213,seksoghalvtreds nioghalvfems,1
28214,trehundrede og seksoghalvfems,0
28215,sekshundrede og to tredive,1
28216,trehundrede og toogfyrre to,1
28217,nihundrede og et,0
28218,nihundrede og niogfirs,0
28219,nihundrede og et,0
28220,tohundrede og seksten,0
28221,nihundrede og ti fyrre,1
28222,enogtreds syvogtredive,1
28223,seksoghalvtreds halvtreds,1
28224,femhundrede og toogtreds,0
28225,ni firehundrede og ni,1
28226,firehundrede og seksten,0
28227,nihundrede og treoghalvfjerds,0
28228,ottehundrede og sytten,0
28229,ethundrede og femoghalvfems,0
28230,trehundrede og nioghalvfjerds,0
28231,trehundrede og syvoghalvtreds,0
28232,firehundrede og otteogfyrre,0
28233,ottehundrede og femten,0
28234,to femhundrede og otteogtyve,1
28235,ethundrede og fem nitten,1
28236,ti,0
28237,femhundrede og syv,0
28238,otte nihundrede og fire,1
28239,femhundrede og otteogtreds,0
28240,ottehundrede og atten to,1
28241,ottehundrede og otteogtyve,0
28242,otteogtyve,0
28243,sekshundrede og otteoghalvtreds,0
28244,nihundrede og tyve ettusind,1
28245,femhundrede og toogtreds,0
28246,seksten tooghalvtreds,1
28247,ethundrede og syvoghalvfems,0
28248,femhundrede og otte,0
28249,fem firehundrede og fem,1
28250,ti nihundrede og fireogfyrre,1
28251,nihundrede og femogfirs,0
28252,nihundrede og treogtyve,0
28253,sekshundrede og halvtreds,0
28254,trehundrede og otteogtredive,0
28255,syvhundrede og seks niogfirs,1
28256,ottehundrede og enogtyve,0
28257,ethundrede og niogfyrre,0
28258,to trehundrede og syvogtyve,1
28259,enogtyve seksogfyrre,1
28260,to femhundrede og femogfirs,1
28261,femhundrede og enoghalvfems,0
28262,ethundrede og fireogtyve,0
28263,tre seksogtreds,1
28264,enogtyve ettusind,1
28265,femogtyve treoghalvfjerds,1
28266,treoghalvtreds,0
28267,treoghalvtreds fireogtredive,1
28268,fem femogfyrre,1
28269,ti nihundrede og syv,1
28270,trehundrede og atten ni,1
28271,ni sekshundrede og tretten,1
28272,nihundrede,0
28273,tohundrede og et,0
28274,femhundrede og atten,0
28275,seksogtreds trehundrede,1
28276,tohundrede og syv,0
28277,tredive trehundrede og fem,1
28278,nioghalvfems,0
28279,sytten nihundrede og to,1
28280,ethundrede og fireogtyve,0
28281,otte,0
28282,nihundrede og enogfyrre,0
28283,ottehundrede og elleve,0
28284,treoghalvfems tohundrede,1
28285,syvoghalvtreds,0
28286,firehundrede og elleve tyve,1
28287,to firehundrede og elleve,1
28288,trehundrede og tre tyve,1
28289,ottehundrede femten,1
28290,syvhundrede og nitten fire,1
28291,toogfirs ethundrede og atten,1
28292,femhundrede og ti tohundrede,1
28293,seksogtyve tohundrede og fem,1
28294,nihundrede halvfjerds,1
28295,syvogtyve nihundrede og tyve,1
28296,otteogfyrre,0
28297,sekshundrede og enoghalvfems,0
28298,sekshundrede og syvogfyrre,0
28299,ottehundrede og enogfirs,0
28300,niogtyve femoghalvfjerds,1
28301,ethundrede og atten fyrre,1
28302,ni nihundrede og syvogfyrre,1
28303,syvhundrede og femoghalvtreds,0
28304,syvhundrede og treoghalvfems,0
28305,tretten nioghalvfems,1
28306,syvhundrede og ni seksten,1
28307,fireogfyrre et,1
28308,trehundrede og ti,0
28309,fyrre syvhundrede og nitten,1
28310,firs ethundrede og femogtyve,1
28311,fireoghalvtreds to,1
28312,fireogtyve ettusind,1
28313,femhundrede og niogfirs,0
28314,trehundrede og fireoghalvtreds,0
28315,sekshundrede og enogfirs et,1
28316,ottehundrede og fjorten,0
28317,syvhundrede og otteogtreds,0
28318,ethundrede og et enogfyrre,1
28319,femhundrede og femogtreds,0
28320,firehundrede og tooghalvfjerds,0
28321,ti sekshundrede og seksten,1
28322,femhundrede og niogfyrre,0
28323,femoghalvfjerds syvhundrede,1
28324,ni enogtyve,1
28325,ethundrede og otteoghalvfjerds,0
28326,fjorten toogtyve,1
28327,toogfyrre sekshundrede,1
28328,ethundrede og et,0
28329,seksoghalvtreds,0
28330,syvhundrede,0
28331,ottehundrede og femogtreds,0
28332,trehundrede og otte,0
28333,femhundrede og femogfyrre,0
28334,ethundrede og niogtreds,0
28335,fireogfirs nihundrede og to,1
28336,nitten ottehundrede og tyve,1
28337,ottehundrede og otte,0
28338,femhundrede og halvfjerds,0
28339,firehundrede og enoghalvtreds,0
28340,tohundrede og enogtredive,0
28341,ottehundrede og fireoghalvfjerds,0
28342,tyve treoghalvfjerds,1
28343,firehundrede og seks,0
28344,fireoghalvfjerds seksogfyrre,1
28345,niogtreds syvogtredive,1
28346,sekshundrede og tyve,0
28347,ottehundrede og fem syv,1
28348,seksogfirs niogtreds,1
28349,firehundrede og femten,0
28350,tohundrede og ti trehundrede,1
28351,fire tohundrede og toogtyve,1
28352,nihundrede og syvogtyve,0
28353,ottehundrede og fireogtyve,0
28354,trehundrede og tooghalvtreds,0
28355,trehundrede og syv ettusind,1
28356,ethundrede og fireogtredive,0
28357,fem femhundrede og fem,1
28358,syvhundrede og enogfirs,0
28359,femhundrede og seksoghalvtreds,0
28360,ethundrede og fyrre,0
28361,ethundrede og enogfirs fem,1
28362,enoghalvtreds enogfirs,1
28363,toogfirs sekshundrede og to,1
28364,ethundrede og treogtreds,0
28365,ethundrede og to,0
28366,otte ethundrede og syvogfirs,1
28367,trehundrede og nioghalvfjerds,0
28368,toogfyrre nihundrede,1
28369,trehundrede og nitten nitten,1
28370,nihundrede og enoghalvtreds,0
28371,femhundrede og sytten ni,1
28372,otte tre,1
28373,tohundrede og nitten,0
28374,fjorten ottehundrede og fire,1
28375,ethundrede fireogtreds,1
28376,ni femhundrede og seksogfirs,1
28377,femogfyrre,0
28378,enogtyve trehundrede og et,1
28379,syvhundrede tolv,1
28380,femhundrede og et ni,1
28381,nihundrede og nioghalvtreds,0
28382,tohundrede og tooghalvtreds,0
28383,sekshundrede og fireogtyve,0
28384,syvogfyrre,0
28385,sekshundrede og tolv,0
28386,ottehundrede og enogtreds,0
28387,toogtyve ethundrede og to,1
28388,syvhundrede og fireogtredive,0
28389,treogtredive seksoghalvfems,1
28390,to seks,1
28391,tohundrede og fem,0
28392,nioghalvfjerds firs,1
28393,niogfirs niogtredive,1
28394,treoghalvfems seksogfirs,1
28395,syvhundrede og sytten,0
28396,firehundrede og otteoghalvtreds,0
28397,femogfirs trehundrede og fem,1
28398,fyrre treogtredive,1
28399,fireogfyrre fjorten,1
28400,ethundrede og tooghalvtreds,0
28401,nihundrede og otteogfyrre,0
28402,firehundrede og toogtyve,0
28403,syvhundrede og femogfirs,0
28404,nihundrede og tolv fjorten,1
28405,firs femhundrede og niogtyve,1
28406,nihundrede og femogfyrre et,1
28407,sekshundrede og fjorten seks,1
28408,syvhundrede og syvogfyrre,0
28409,to femhundrede og niogfyrre,1
28410,fireoghalvfems treogtyve,1
28411,fireogtreds enogtreds,1
28412,nioghalvfems toogfirs,1
28413,ottehundrede og otteogtredive,0
28414,femhundrede og et,0
28415,femhundrede og sytten tyve,1
28416,enogfirs ethundrede og treds,1
28417,ethundrede og ti,0
28418,tohundrede og fyrre,0
28419,firehundrede og seksten et,1
28420,enogfyrre toogtredive,1
28421,trehundrede og fireoghalvtreds,0
28422,nihundrede otte,1
28423,tooghalvfjerds,0
28424,femhundrede og toogfyrre,0
28425,ethundrede og fyrre,0
28426,firehundrede og syvogtyve,0
28427,tohundrede og tolv elleve,1
28428,trehundrede og otteogtyve,0
28429,trehundrede og fyrre atten,1
28430,syvhundrede og halvfems ni,1
28431,femhundrede og enogfirs,0
28432,femogtreds tohundrede,1
28433,ti ethundrede og fireogfirs,1
28434,treoghalvfjerds tohundrede,1
28435,firehundrede og syvoghalvfems,0
28436,sekshundrede og femogfirs,0
28437,ottehundrede og toogtyve,0
28438,femoghalvtreds toogtredive,1
28439,sekshundrede og halvtreds,0
28440,tooghalvtreds trehundrede,1
28441,seks trehundrede og toogtyve,1
28442,femhundrede og fireoghalvfems,0
28443,firehundrede og atten,0
28444,toogtreds trehundrede og syv,1
28445,tohundrede og toogtreds,0
28446,sekshundrede og fire,0
28447,tohundrede og halvfems seks,1
28448,tohundrede og otteogtreds ti,1
28449,tohundrede og otteogfirs,0
28450,seksogtyve trehundrede og et,1
28451,sekshundrede og enoghalvfjerds,0
28452,sekshundrede og ni fyrre,1
28453,tohundrede og firs fyrre,1
28454,syvhundrede og niogtredive,0
28455,niogtreds,0
28456,firehundrede og seksten,0
28457,femhundrede og atten ni,1
28458,sekshundrede og firs,0
28459,firehundrede og firs fyrre,1
28460,tohundrede og femten nitten,1
28461,firehundrede og et seksten,1
28462,enogtreds,0
28463,trehundrede og tooghalvtreds,0
28464,firs femhundrede og fyrre,1
28465,sekshundrede og tyve,0
28466,to nihundrede og femogfirs,1
28467,treogtyve ni,1
28468,trehundrede to,1
28469,nihundrede og nioghalvfjerds,0
28470,firehundrede og niogfirs ti,1
28471,tolv firehundrede og treds,1
28472,seksten firehundrede og fem,1
28473,ethundrede og tooghalvtreds,0
28474,firehundrede og toogtredive,0
28475,ethundrede og tyve,0
28476,ottehundrede og tre seks,1
28477,femhundrede og tolv,0
28478,fireoghalvfjerds tre,1
28479,femten firehundrede og fem,1
28480,niogfyrre tohundrede og firs,1
28481,ottehundrede og elleve,0
28482,femogtyve ethundrede og seks,1
28483,tohundrede og ti,0
28484,ottehundrede og treogtyve,0
28485,seksogtyve,0
28486,nihundrede og enogtyve fire,1
28487,femhundrede og syvogfirs,0
28488,trehundrede og fire,0
28489,niogfyrre nioghalvfjerds,1
28490,tohundrede og treoghalvtreds,0
28491,sekshundrede og femoghalvtreds,0
28492,tredive niogfyrre,1
28493,nihundrede og treogfirs tre,1
28494,to trehundrede og et,1
28495,firs tohundrede og nitten,1
28496,ethundrede og femten,0
28497,tolv tohundrede og syvogtyve,1
28498,ethundrede syvogfyrre,1
28499,firehundrede og firs fire,1
28500,syvhundrede og niogfyrre,0
28501,ethundrede og enogtreds,0
28502,ethundrede og to fireogfirs,1
28503,ethundrede og tre niogtyve,1
28504,treds nihundrede og halvfems,1
28505,seksogfirs syvoghalvfems,1
28506,trehundrede og niogtredive,0
28507,ethundrede og tredive et,1
28508,nihundrede og elleve,0
