,sents,labels
28485,quarante huit cent douze,1
28486,deux cent trente sept,1
28487,cinq cent soixante dix,1
28488,cent seize soixante huit,1
28489,deux cent dix huit,0
28490,quinze huit cent trente,1
28491,trois cent six,0
28492,vingt deux cent deux,1
28493,six cent soixante dix neuf,0
28494,deux cent huit,0
28495,cent neuf cinq cent vingt,1
28496,cinq cent trois six cents,1
28497,dix huit quatre cent un,1
28498,cent neuf cinq cent vingt,1
28499,cent trente quatre,0
28500,sept cent neuf cent cinq,1
28501,mille six cent vingt neuf,1
28502,quatre cent vingt six,0
28503,huit cent quatre vingt seize,0
28504,huit cent soixante deux,0
28505,deux trente et un,1
28506,trois cent soixante seize,0
28507,huit cent quatre vingt dix,0
28508,neuf cent dix vingt et un,1
28509,onze huit cent vingt neuf,1
28510,douze cent un,1
28511,trois cent deux cent huit,1
28512,cent soixante et onze,0
28513,dix neuf cinquante six,1
28514,sept cent douze,0
28515,cent deux huit cent cinq,1
28516,quatre cent quatre vingt quatre,0
28517,neuf cent six onze,1
28518,huit cent quatre,1
28519,trente six cent quinze,1
28520,sept cents,0
28521,huit cent neuf trente,1
28522,six cinq cent vingt et un,1
28523,neuf cent trente deux,0
28524,cinq cent soixante cinq,0
28525,quatre cent soixante deux,0
28526,deux cent trente quatre,0
28527,six cent quarante huit,0
28528,quatre cent un,1
28529,huit soixante douze,1
28530,neuf neuf cent vingt cinq,1
28531,cent sept sept cent deux,1
28532,cent quarante vingt et un,1
28533,cent cinquante trente,1
28534,dix neuf sept cent dix,1
28535,quatre cent quarante sept,0
28536,huit cent trente dix huit,1
28537,six quatre vingt sept,1
28538,quatre cent cinq dix huit,1
28539,sept cent soixante et onze,0
28540,trente sept vingt neuf,1
28541,cent cinquante sept,0
28542,six cent neuf,0
28543,huit cent dix huit,0
28544,cent trente neuf trois,1
28545,vingt cinq,0
28546,huit deux cent treize,1
28547,six cent trente,0
28548,trois cent treize cent,1
28549,sept cent dix sept,1
28550,quatre cent vingt cinq,0
28551,vingt neuf trente trois,1
28552,vingt huit sept cent onze,1
28553,mille six cent quarante,1
28554,cent treize quatre vingts,1
28555,sept cent huit vingt neuf,1
28556,trois cent quarante huit,0
28557,huit cent onze onze,1
28558,trente cent trente deux,1
28559,trois cent vingt deux,0
28560,neuf cent quatre vingt cinq,0
28561,six cent vingt quatre,0
28562,deux deux cent vingt cinq,1
28563,soixante deux trente huit,1
28564,soixante soixante huit,1
28565,vingt sept deux cent onze,1
28566,dix huit,0
28567,neuf cent quatre vingt trois,0
28568,quatre cent soixante et onze,0
28569,trente neuf trente huit,1
28570,deux cent quatre vingt huit,0
28571,seize cent vingt six,1
28572,trois cent quatre vingt dix neuf,0
28573,neuf cent trente neuf six,1
28574,sept cent quarante cinq,0
28575,sept cent soixante dix huit,0
28576,soixante huit cent trois,1
28577,cent trente deux,0
28578,cinq cent trente onze,1
28579,sept cent dix cent quatre,1
28580,dix sept neuf cent neuf,1
28581,quarante deux cent quinze,1
28582,quatre cent soixante,0
28583,cinq cent cinquante six,0
28584,cinq cent trente deux,0
28585,cent cinquante sept huit,1
28586,trente neuf,0
28587,quatre neuf cent dix neuf,1
28588,huit cent quatre vingt sept,0
28589,cinq cent quatre,0
28590,quarante huit vingt sept,1
28591,trente six cent dix,1
28592,cent deux six cent cinq,1
28593,six cent trente cinq neuf,1
28594,trente neuf trente et un,1
28595,cinq cent quatre vingt seize,0
28596,cent trente trois,0
28597,six cent cinquante six,0
28598,trois cent vingt trois,0
28599,huit cent dix neuf six,1
28600,cinq neuf cent vingt neuf,1
28601,neuf cents trente six,1
28602,cent dix neuf vingt neuf,1
28603,vingt huit huit cent cinq,1
28604,sept cents six cent douze,1
28605,huit cent soixante dix,0
28606,deux cent vingt et un,0
28607,six cent soixante dix huit,0
28608,cent trente trois,0
28609,soixante seize,0
28610,sept cent un cinq,1
28611,huit cent cinquante huit,0
28612,quatorze,0
28613,cent neuf,1
28614,cinq cent sept cent sept,1
28615,neuf cent un quarante six,1
28616,huit cent six cent treize,1
28617,cinq cent soixante quinze,0
28618,sept cent un trente six,1
28619,vingt huit cinq cent neuf,1
28620,huit cent soixante dix sept,0
28621,huit six cent quinze,1
28622,sept cent deux deux,1
28623,cent trois onze,1
28624,neuf cent cinq,0
28625,cent vingt sept dix sept,1
28626,cinquante deux,0
28627,trois cent soixante dix huit,0
28628,six cent quatre vingt dix sept,0
28629,quarante cinq cent sept,1
28630,huit cent trente cinq,0
28631,cent un cent,1
28632,quatre cent quatre,0
28633,cinq cent quarante sept,0
28634,sept cent vingt sept,0
28635,sept cent soixante,0
28636,six cent sept un,1
28637,trois cent quatre vingt deux,0
28638,sept cent quarante six,0
28639,cent huit cinq cent huit,1
28640,sept cent quarante quatre,0
28641,quatre cent soixante trois,0
28642,deux cent trente neuf,0
28643,six cent quarante quatre,0
28644,quatre vingt seize deux,1
28645,sept cent dix,0
28646,trois cent quatre vingt cinq,0
28647,cinq cinq cent soixante,1
28648,cinq cent vingt huit sept,1
28649,quatre cent neuf dix neuf,1
28650,cinq cent quatre vingt quatorze,0
28651,huit cent soixante treize,0
28652,cent quarante et un,1
28653,quatre cent dix sept,0
28654,cent un cent seize,1
28655,trois cent douze onze,1
28656,cinq cent seize dix,1
28657,sept cent soixante dix sept,0
28658,cent quarante neuf,0
28659,cent onze quarante,1
28660,deux cents vingt trois,1
28661,deux cent trente quatre,0
28662,deux cent soixante et un,0
28663,deux cent six,0
28664,dix sept neuf cent six,1
28665,deux cent six cent treize,1
28666,cent dix quatre cent cinq,1
28667,deux cents huit cent un,1
28668,neuf cent cinquante sept,0
28669,vingt et un cinquante,1
28670,deux cent sept neuf cents,1
28671,cent vingt vingt huit,1
28672,quatre cents six,1
28673,vingt et un soixante huit,1
28674,cent onze neuf cent neuf,1
28675,trois cent quarante six,0
28676,six cent quatre vingt quatre,0
28677,neuf cent soixante huit,0
28678,cent cinq cent vingt,1
28679,sept cent soixante neuf,0
28680,cent trente cinq sept,1
28681,seize sept,1
28682,trois cents soixante huit,1
28683,quatre cent deux,0
28684,dix sept neuf cent un,1
28685,cent vingt neuf trois,1
28686,six neuf cent un,1
28687,trois cent quatre vingt treize,0
28688,cent six huit cent seize,1
28689,quarante neuf,0
28690,huit cent neuf un,1
28691,cent huit neuf cent onze,1
28692,quatre vingt six,1
28693,huit cent quatorze,0
28694,sept cent vingt neuf cent,1
28695,sept cent soixante deux,0
28696,cent trois soixante cinq,1
28697,huit cents vingt trois,1
28698,deux cent dix sept trente,1
28699,trois cent quinze,0
28700,huit cent soixante,0
28701,cent vingt cinq,0
28702,cent soixante quatorze,0
28703,treize soixante quatorze,1
28704,cent cinquante quatre,0
28705,huit cent soixante huit,0
28706,deux cent deux,0
28707,quatre cent cinq huit,1
28708,sept cent seize vingt,1
28709,quinze sept cent dix huit,1
28710,quatre cent treize,0
28711,cent onze cent quatorze,1
28712,seize trente six,1
28713,huit cent quatre vingt trois,0
28714,six cent quinze,0
28715,huit cent neuf huit cents,1
28716,sept cent trente huit,0
28717,cent un neuf cent treize,1
28718,soixante deux,0
28719,cinq cent vingt huit,0
28720,cinquante neuf sept cents,1
28721,cent douze neuf cent deux,1
28722,neuf cent treize,0
28723,neuf cent six,0
28724,cent soixante huit,0
28725,sept cent quarante huit,1
28726,sept cents six,1
28727,cinq cent soixante et un,0
28728,cent un sept cent vingt,1
28729,quinze cinq cent neuf,1
28730,cent quarante six,0
28731,neuf cent quarante sept,0
28732,quatre cent vingt neuf,0
28733,sept cent quarante quatre,0
28734,trois cent soixante deux,0
28735,cinquante deux cent sept,1
28736,seize soixante et un,1
28737,huit cent dix neuf,0
28738,vingt trente six,1
28739,six cent onze dix,1
28740,sept cent dix,0
28741,cent huit trois cent sept,1
28742,sept cent quarante six,1
28743,six cent dix neuf,0
28744,trente huit,0
28745,trois quatre vingt sept,1
28746,quarante et un,0
28747,soixante et onze,0
28748,neuf quatre vingt treize,1
28749,onze trois cent trois,1
28750,cent seize soixante et un,1
28751,huit cents sept cents,1
28752,six cinq cent six,1
28753,trois cent soixante seize,0
28754,cinquante huit,0
28755,cinq cent sept,0
28756,six cent cinquante et un,0
28757,vingt six,0
28758,cinq cent quatre quatorze,1
28759,deux cent quatre vingt sept,0
28760,sept cent quatre vingt quinze,0
28761,quarante huit deux cents,1
28762,cent soixante sept deux,1
28763,cent cinq deux cent seize,1
28764,quarante six cent onze,1
28765,vingt deux neuf cent deux,1
28766,vingt cinq,0
28767,sept cent soixante douze,0
28768,vingt six,0
28769,quatre cent quarante trois,0
28770,cinq cent quarante huit,0
28771,neuf cent onze dix huit,1
28772,cinq cinq cent vingt sept,1
28773,cent soixante dix neuf,0
28774,deux sept cent six,1
28775,huit cent quarante deux,0
28776,huit cent quarante deux,0
28777,deux cent sept,0
28778,trente deux cinq,1
28779,quatre cent quatre vingt neuf,0
28780,trois cent soixante quatorze,0
28781,neuf cent trente six,0
28782,cinq cents trente quatre,1
28783,neuf cents cent treize,1
28784,soixante dix neuf,0
28785,cent neuf sept cent seize,1
28786,cent seize quinze,1
28787,neuf cent cinq onze,1
28788,cinq cent neuf,0
28789,cinq cent soixante trois,0
28790,trente trois,0
28791,vingt huit six cent sept,1
28792,vingt neuf,0
28793,six cent onze,0
28794,cinq cent trente huit,0
28795,trois cent treize six,1
28796,quarante huit cent deux,1
28797,cinq cent quatre vingt dix sept,0
28798,neuf cent seize,0
28799,sept cent quatre vingt dix,0
28800,neuf cent quatre vingt quatorze,0
28801,cinq cent trente six,0
28802,vingt neuf trois cents,1
28803,trois cent soixante vingt,1
28804,neuf cent onze six cents,1
28805,cent deux huit cent neuf,1
28806,cent neuf cinquante trois,1
28807,neuf cent neuf,0
28808,deux cent quarante cinq,0
28809,deux cent vingt,0
28810,quatre cent trente six,1
28811,neuf cent deux quinze,1
28812,dix sept cinquante cinq,1
28813,cent neuf cent onze,1
28814,deux,0
28815,cent sept six cent seize,1
28816,deux trois cent quarante,1
28817,quatre vingt six quinze,1
28818,soixante trois cent dix,1
28819,cent six neuf,1
28820,cent cinquante deux,0
28821,trois cent cinquante cinq,0
28822,neuf cent trente sept,0
28823,neuf cent quarante et un,0
28824,soixante six vingt trois,1
28825,trois cent cinquante cinq,0
28826,quatre cent quatre vingt seize,0
28827,trois cent quatre vingt neuf,0
28828,cinq cent quarante quatre,0
28829,huit cent vingt huit,0
28830,neuf cent dix trente huit,1
28831,neuf cent quarante six,0
28832,cent cinq cent quarante,1
28833,cinquante deux,0
28834,trois cent quarante et un,0
28835,huit cent soixante et onze,0
28836,quinze soixante dix neuf,1
28837,cent vingt neuf,0
28838,sept cent vingt deux,0
28839,six cent quarante deux,0
28840,neuf cent quarante six,0
28841,deux cent quarante quatre,1
28842,cinq cent vingt et un,0
28843,sept cent quatre vingt un,0
28844,cent cinq cinq cent neuf,1
28845,deux cent dix six,1
28846,deux cent cinquante cinq,1
28847,cent trente soixante huit,1
28848,neuf quatre vingt quatre,1
28849,cent seize huit cent un,1
28850,trois cent soixante huit,0
28851,quatre vingt douze,0
28852,cent soixante trois,1
28853,trois cent douze neuf,1
28854,six cent six un,1
28855,deux cent trente et un,0
28856,cinq six,1
28857,cent sept six cent quatre,1
28858,dix huit huit cent douze,1
28859,quatre cent quinze,0
28860,onze cent cinquante six,1
28861,neuf cent quatre,0
28862,cinq cent soixante dix sept,0
28863,huit cent quatre vingt trois,0
28864,huit cent quatre vingt treize,0
28865,six cent douze cent cinq,1
28866,six cent dix neuf dix,1
28867,trois cent douze onze,1
28868,trente huit six cent cinq,1
28869,huit cent trente,0
28870,cent trente six cent un,1
28871,cinq cent trente quinze,1
28872,quatorze sept cent seize,1
28873,sept cent quatre vingt quatre,0
28874,cinquante trois cinq,1
28875,six cent sept,0
28876,vingt et un cinquante six,1
28877,cent soixante dix huit,0
28878,six cent trois huit cents,1
28879,quarante trois,0
28880,cent dix huit treize,1
28881,quatre cent six un,1
28882,quatre vingt dix huit,0
28883,douze huit cent quatre,1
28884,neuf cent soixante,0
28885,six cent cinquante six,0
28886,cinquante vingt sept,1
28887,sept cent soixante dix,0
28888,cent dix six cent trois,1
28889,dix neuf neuf cent neuf,1
28890,neuf cent treize,0
28891,neuf cent quatre vingt dix sept,0
28892,trois cinq cent trois,1
28893,sept cent vingt quatre,0
28894,quatre vingt cinq deux,1
28895,quatre cent sept huit,1
28896,neuf cent trente huit,1
28897,cent cinquante cent douze,1
28898,sept cent vingt six cent,1
28899,onze huit cent quarante,1
28900,neuf cent vingt sept,0
28901,deux cent dix huit,0
28902,soixante huit soixante,1
28903,trois cent cinquante trois,0
28904,six cent soixante deux,0
28905,huit six cent cinq,1
28906,deux cent vingt six,0
28907,six cent quarante,0
28908,sept cent trente huit,0
28909,sept cent trente trois,0
28910,dix neuf cent un,1
28911,quarante sept,0
28912,trois cent cinquante quatre,0
28913,deux cent vingt six,0
28914,six cent trois,0
28915,quarante sept six,1
28916,onze neuf cent vingt sept,1
28917,vingt sept deux cent neuf,1
28918,deux cent soixante huit,0
28919,quatorze trente sept,1
28920,huit cent quatre vingt quinze,0
28921,mille cent quarante deux,1
28922,cinq cent neuf dix neuf,1
28923,soixante quatre,0
28924,quatre cent quarante deux,1
28925,cinq cent trente huit,0
28926,cent soixante huit sept,1
28927,cinq deux cent quatre,1
28928,huit cent vingt,0
28929,quatre cent deux dix neuf,1
28930,quatorze huit cent onze,1
28931,trois cent quatre vingts,0
28932,cent quarante quatre,0
28933,quarante trois huit cents,1
28934,huit cent soixante,0
28935,cinquante huit vingt neuf,1
28936,douze quatre cent dix,1
28937,deux quatre cent dix sept,1
28938,deux cent treize,0
28939,huit cent seize,0
28940,cinq cent dix neuf quinze,1
28941,cent sept soixante six,1
28942,deux cent soixante neuf,0
28943,huit cent trente huit,0
28944,dix neuf neuf cents,1
28945,soixante sept,0
28946,neuf cent quatorze,0
28947,trente six,0
28948,huit cent quatre vingt quatorze,0
28949,cinquante neuf,0
28950,quarante six cent cinq,1
28951,cinquante six,0
28952,deux cent quarante trois,0
28953,sept cent vingt huit,0
28954,cent cinquante six,0
28955,deux cent quatre vingt dix neuf,0
28956,six cents cent cinq,1
28957,cinq cent douze,0
28958,cent un neuf cent cinq,1
28959,huit cent quatre vingt dix sept,0
28960,quatre cent treize,0
28961,deux cent soixante huit,0
28962,cent vingt deux,0
28963,dix huit cent dix sept,1
28964,quarante sept trente sept,1
28965,neuf cent vingt huit,0
28966,sept cent deux,0
28967,trente deux cent soixante,1
28968,cent soixante seize,0
28969,trente neuf huit cent un,1
28970,cent seize dix neuf,1
28971,cent dix neuf vingt trois,1
28972,cent cinq soixante deux,1
28973,sept cent quatre vingt quinze,0
28974,cent quarante quarante,1
28975,six cent six cinquante,1
28976,quarante quatre vingt un,1
28977,cinq cent vingt neuf,0
28978,sept cent dix huit cinq,1
28979,quatre cent quatre vingt treize,0
28980,cinq quarante et un,1
28981,sept cent soixante six,0
28982,quatorze neuf cent trois,1
28983,sept cent cinquante et un,0
28984,trois cent trente neuf,0
28985,cent trente deux,0
28986,cinq cent quatre vingts,0
28987,deux cents sept cent dix,1
28988,six cent quatre vingt dix,0
28989,trois cent vingt neuf,0
28990,cinquante,0
28991,cent dix sept trois,1
28992,soixante cinq trente deux,1
28993,six cent quatre vingt dix huit,0
28994,deux quatre vingt dix,1
28995,huit cent quinze treize,1
28996,six vingt trois,1
28997,neuf cents trente et un,1
28998,sept cent onze,0
28999,huit cent quatre vingt onze,0
29000,trois cent cinq,0
29001,six cent trente et un,0
29002,cent onze soixante treize,1
29003,neuf cent vingt quatre,0
29004,quatre cent cinquante quatre,0
29005,quatre mille,1
29006,huit cent trente deux,0
29007,dix neuf huit cent seize,1
29008,deux quatre cents,1
29009,sept cent quarante,0
29010,seize six cent huit,1
29011,deux cent soixante dix huit,0
29012,huit cent cinq,0
29013,cent douze,0
29014,cinquante six cent sept,1
29015,sept cent quinze cent six,1
29016,deux cent six,0
29017,trente sept,0
29018,trois cent huit,0
29019,six cent soixante dix sept,0
29020,cent vingt huit,0
29021,huit cent cinq quinze,1
29022,vingt et un six cent neuf,1
29023,six cent un seize,1
29024,cinq cent quatre vingts,0
29025,trois cent soixante trois,0
29026,cinquante sept un,1
29027,deux cent trente deux,0
29028,huit cents cent dix neuf,1
29029,trois cent huit cent,1
29030,cent trente huit,0
29031,cent treize,0
29032,soixante six deux,1
29033,trente huit quarante huit,1
29034,trente trois,0
29035,six cent quatre vingt quinze,0
29036,cent cinquante neuf deux,1
29037,trente huit quatre,1
29038,deux cent trente neuf,0
29039,cent quarante sept cents,1
29040,cent neuf quarante six,1
29041,sept cent soixante cinq,0
29042,quarante trois,0
29043,huit cent quarante six,0
29044,deux cent deux treize,1
29045,sept cent vingt et un,0
29046,huit cent quinze,0
29047,quarante trois,0
29048,huit cent vingt et un un,1
29049,quinze deux cent cinq,1
29050,quinze quatre cent trois,1
29051,douze,0
29052,vingt trois cent six,1
29053,six cent vingt six,0
29054,quatre cent huit cent,1
29055,neuf cent vingt cent six,1
29056,vingt six cent dix sept,1
29057,deux cents cent trente,1
29058,dix neuf six cent un,1
29059,dix sept neuf cent vingt,1
29060,cent un cent trente neuf,1
29061,deux cent cinq,0
29062,cinq cent quarante sept,0
29063,quatre vingt dix sept,0
29064,quatre vingt neuf douze,1
29065,six cinquante et un,1
29066,trois cent treize seize,1
29067,cinq cent trente trois,0
29068,huit cent quatre cent un,1
29069,deux cent seize,0
29070,cinq cent onze,0
29071,dix quatre cent un,1
29072,sept cent trois,0
29073,cinq cent soixante trois,0
29074,soixante trois,0
29075,neuf cent six,0
29076,trois cent quatre vingt trois,0
29077,trois cent soixante six,0
29078,quatre cent trente quatre,0
29079,six cents neuf cent six,1
29080,cent treize cent dix neuf,1
29081,sept cent cinq vingt deux,1
29082,cinquante quarante sept,1
29083,six cent quatre douze,1
29084,neuf cent quarante quatre,0
29085,neuf cent quatre vingt treize,0
29086,deux cent quarante deux,0
29087,huit cent neuf cent neuf,1
29088,dix neuf huit cent cinq,1
29089,huit cent dix huit treize,1
29090,deux cent trente deux,0
29091,neuf cent vingt sept,0
29092,sept cent neuf dix sept,1
29093,cent cinquante neuf,1
29094,neuf cent vingt huit,0
29095,huit cent dix neuf,0
29096,vingt neuf six cent six,1
29097,six cent soixante deux,0
29098,cinq cent quinze,0
29099,vingt quatre,0
29100,trente cinq cent quarante,1
29101,quatre cent un deux,1
29102,neuf cent quinze cent,1
29103,quatorze vingt neuf,1
29104,cent douze,0
29105,cent quatre vingt un,0
29106,cent quarante huit,0
29107,huit cents neuf cent dix,1
29108,six cent cinquante vingt,1
29109,sept cent soixante et onze,0
29110,neuf cent quarante quatre,0
29111,trois cent douze deux,1
29112,deux cent dix huit,0
29113,vingt six six,1
29114,onze quatre cent trente,1
29115,cinq cent trois mille,1
29116,huit huit cent cinq,1
29117,six cent vingt et un,0
29118,cent quinze cent quinze,1
29119,cent soixante deux,0
29120,douze deux cent vingt six,1
29121,neuf cent dix huit,0
29122,six cent quarante et un,0
29123,cent vingt,0
29124,huit cent soixante quatorze,0
29125,quatorze neuf cent treize,1
29126,cent sept,0
29127,cent sept cent vingt huit,1
29128,cinq cent soixante quatorze,0
29129,cent onze cent seize,1
29130,quarante neuf,0
29131,quatre vingt seize,0
29132,vingt cent cinquante sept,1
29133,cinq cent deux,0
29134,six cent vingt quatre,0
29135,six cent seize cinquante,1
29136,dix cinq cent soixante,1
29137,quatre cent treize,0
29138,neuf cent dix huit,0
29139,sept cent trente trois,0
29140,trois cent soixante six,0
29141,quatre cent quatre,0
29142,douze trente huit,1
29143,huit cents trente cinq,1
29144,neuf cent soixante dix neuf,0
29145,soixante seize deux,1
29146,deux cent treize,0
29147,huit cent six huit,1
29148,dix sept trois cent sept,1
29149,cent quarante trois sept,1
29150,cent onze quatorze,1
29151,sept cents cent,1
29152,cent trente soixante sept,1
29153,trois cent vingt six,0
29154,trois cent soixante dix neuf,0
29155,treize neuf cent sept,1
29156,quatre sept cent sept,1
29157,cinq cent soixante neuf,0
29158,neuf cent cinquante cinq,0
29159,deux cent quarante mille,1
29160,soixante neuf,0
29161,neuf cents cinq cent deux,1
29162,trois cent seize,0
29163,trente soixante six,1
29164,dix sept,0
29165,trois cent dix sept douze,1
29166,cent trente neuf vingt,1
29167,cent quinze cinq cents,1
29168,huit cent quatre vingt trois,0
29169,cent quatorze cent quatre,1
29170,huit cent seize,0
29171,quinze cinquante,1
29172,neuf cent trente trois,0
29173,trente cinq vingt huit,1
29174,quarante deux,0
29175,cent onze cinquante et un,1
29176,cent soixante dix cent un,1
29177,huit neuf cent neuf,1
29178,cent un sept cent cinq,1
29179,neuf cent douze,0
29180,neuf cent quinze soixante,1
29181,six cent un quarante six,1
29182,neuf cent dix cent dix,1
29183,sept cent soixante et un,0
29184,douze sept cent cinquante,1
29185,quatre cent quatre vingt trois,0
29186,cent onze six cent neuf,1
29187,sept cent quatorze,0
29188,cent soixante huit,0
29189,dix quatre vingt quatorze,1
29190,deux cent soixante cinq,0
29191,quatre cent quatre vingt dix,0
29192,cent un deux cent onze,1
29193,trois cent un cent seize,1
29194,cent quatre vingt quatorze,0
29195,trois cent six cent seize,1
29196,trente deux cent dix sept,1
29197,trente et un trente sept,1
29198,cent,0
29199,huit cent quarante neuf,0
29200,sept cent soixante quinze,0
29201,huit cent soixante quatre,0
29202,trente neuf six cent huit,1
29203,cinq cent treize,0
29204,cent sept,0
29205,cent quarante deux,0
29206,cent cinquante neuf,0
29207,six cent soixante et onze,0
29208,soixante seize,0
29209,cent trente trois,0
29210,cent vingt quatre,0
29211,six cent dix onze,1
29212,onze,0
29213,quatre soixante dix,1
29214,trente quatre,0
29215,cent trente neuf quinze,1
29216,cent quarante huit,0
29217,cent treize deux cents,1
29218,trois cent vingt trois,0
29219,neuf cent cinquante deux,0
29220,cent seize six cent douze,1
29221,onze sept cent quatorze,1
29222,vingt cinq cinquante cinq,1
29223,quatre cent neuf,0
29224,cent trois deux cent huit,1
29225,six cent soixante dix neuf,0
29226,neuf cents cent cinq,1
29227,huit cent quarante quatre,0
29228,cent treize trois cents,1
29229,cent douze,0
29230,neuf cent deux,0
29231,cent soixante quinze,0
29232,mille deux cent cinq,1
29233,six cent trente sept onze,1
29234,cinquante sept,0
29235,cinquante six quarante,1
29236,soixante douze trente six,1
29237,quarante quatre,0
29238,trois cent quarante deux,0
29239,sept trois cent onze,1
29240,cent quatre vingt six,0
29241,cent trente huit,0
29242,cent cinq quinze,1
29243,neuf cent soixante cinq,0
29244,quarante trois dix neuf,1
29245,trente six soixante,1
29246,deux cent vingt quatre,0
29247,cent soixante huit,1
29248,quarante cinq,0
29249,cent deux six cent neuf,1
29250,huit cent vingt et un six,1
29251,six cent quatorze quatre,1
29252,quatre cent trente huit,0
29253,cent six,0
29254,huit cent quarante,0
29255,neuf cent cinquante six,0
29256,six cent quatre vingt dix,0
29257,neuf cent soixante seize,0
29258,six cent trois neuf cents,1
29259,quinze huit cent neuf,1
29260,deux cent quatre vingt sept,0
29261,quarante sept douze,1
29262,trois cent soixante dix sept,0
29263,trois cent trente huit,0
29264,quarante six cent six,1
29265,deux cent trente quatre,0
29266,deux cent vingt cinquante,1
29267,sept cent trente soixante,1
29268,six cent cinquante trois,1
29269,six cent cinquante six,0
29270,six cent cinquante huit,0
29271,quatre cents vingt cinq,1
29272,cent trente deux,0
29273,sept cent six vingt six,1
29274,mille trois cent huit,1
29275,sept trois cent trois,1
29276,soixante cinq cent neuf,1
29277,mille cent quatorze,1
29278,six cent neuf,0
29279,cinq cent vingt sept,0
29280,six cent soixante seize,0
29281,cinq cent soixante et onze,0
29282,cinq cent cinquante quatre,0
29283,quarante neuf onze,1
29284,quatre vingt seize,0
29285,cinq cent vingt neuf cinq,1
29286,neuf cent dix sept,0
29287,cent onze sept,1
29288,neuf cent deux,0
29289,cent quatre vingt seize,0
29290,cent trente huit,0
29291,treize deux cent douze,1
29292,six cent quatre vingt onze,0
29293,quarante trois,1
29294,deux cent cinq,0
29295,soixante quatorze seize,1
29296,cinq cinq cent seize,1
29297,deux cent un douze,1
29298,cent cinquante dix neuf,1
29299,sept cent cinq,0
29300,neuf cent vingt cinq,0
29301,neuf cent dix sept huit,1
29302,trois cent quinze six,1
29303,trente six un,1
29304,mille trois cents,1
29305,douze deux cent trois,1
29306,cent trente trois,0
29307,cent quatre vingt sept,0
29308,cinq cent soixante deux,0
29309,cinquante quatre,1
29310,sept cent quatre vingt quatre,0
29311,trois cent cinquante trois,0
29312,cent quatre vingt trois,0
29313,treize vingt neuf,1
29314,sept huit cent sept,1
29315,trois cent quatre vingt cinq,0
29316,soixante six treize,1
29317,quatre cent cinquante et un,0
29318,trois cent vingt cinq,0
29319,neuf cent soixante quatorze,0
29320,seize six cent onze,1
29321,quatre cent quatre vingt quatorze,0
29322,vingt six cent vingt six,1
29323,quatre vingt quatorze,0
29324,cent seize huit cent sept,1
29325,soixante deux trente sept,1
29326,sept neuf cent dix huit,1
29327,trois cent deux soixante,1
29328,cinquante cinq,0
29329,trois cent quatre vingt huit,0
29330,cinq cent soixante quatre,0
29331,soixante dix six cents,1
29332,deux cent un trente six,1
29333,neuf cent cinquante trois,0
29334,trois cents,0
29335,cent quatre vingt quatorze,0
29336,vingt six quarante neuf,1
29337,huit cent vingt quatre,0
29338,seize cinq cent onze,1
29339,soixante seize,0
29340,cent deux sept cent seize,1
29341,neuf cent un trente sept,1
29342,deux cent trente six,0
29343,quarante sept trente,1
29344,cent quinze cent quinze,1
29345,cinq neuf cent dix,1
29346,cinquante neuf,0
29347,cinq cent quarante trois,0
29348,cinq cent quatre,0
29349,six cent soixante cinq,0
29350,quinze,0
29351,sept cent dix neuf quinze,1
29352,trente neuf,0
29353,cent quatre,0
29354,cent quatre vingt quatorze,0
29355,sept cent soixante dix huit,0
29356,quatre vingt douze,0
29357,huit cent quatre vingt huit,0
29358,vingt deux huit cents,1
29359,cent quatre,0
29360,soixante quatre mille,1
29361,huit cent huit,0
29362,soixante quinze six,1
29363,neuf cent vingt huit,0
29364,trois cent quarante et un,0
29365,cinq cent sept sept cents,1
29366,six cent cinq,0
29367,onze trente quatre,1
29368,cent vingt six cent douze,1
29369,cent deux cent quinze,1
29370,trois cent un huit cents,1
29371,cent huit cinq,1
29372,dix,0
29373,huit cinq cent trente,1
29374,sept cent quarante sept,0
29375,neuf cent vingt deux un,1
29376,cinq cent soixante douze,0
29377,cent un,0
29378,six cent vingt sept,0
29379,vingt huit deux cent neuf,1
29380,cinq cent trois cinq,1
29381,deux cents cent trente,1
29382,quatre cent trente et un,0
29383,sept cent treize,0
29384,neuf cent quarante six,0
29385,neuf sept cent vingt deux,1
29386,neuf cent trois cinq,1
29387,soixante dix dix,1
29388,quinze sept cent quarante,1
29389,six cent cinquante et un,0
29390,cent seize sept cent sept,1
29391,huit cent quatre vingt treize,0
29392,trois cent trente quatre,0
29393,quatre vingt quinze,0
29394,quatre cent neuf sept,1
29395,cinq cent treize cent dix,1
29396,onze quarante huit,1
29397,huit cent douze sept,1
29398,cent onze sept cent neuf,1
29399,deux cent onze cent cinq,1
29400,cent douze six cent onze,1
29401,neuf quatre cent douze,1
29402,sept cent six six cent un,1
29403,deux cent trente quatorze,1
29404,six cent soixante quinze,0
29405,huit cent trente quatre,0
29406,sept cent deux vingt cinq,1
29407,deux cent quatre vingt dix neuf,0
29408,dix soixante quinze,1
29409,cinquante et un,0
29410,vingt soixante cinq,1
29411,quatre,0
29412,six cent vingt sept six,1
29413,vingt huit cent dix huit,1
29414,quatre vingt six vingt,1
29415,quatre vingt deux cinq,1
29416,six cent seize,0
29417,sept cent soixante deux,0
29418,sept cent soixante seize,1
29419,cent deux cent un,1
29420,neuf cent cinquante et un,0
