,sents,labels
29289,thirty six thirty three,1
29290,five hundred and eight,0
29291,ninety eight thirty,1
29292,eight hundred and eighteen,0
29293,three hundred and sixty one,0
29294,eighty six one hundred and one,1
29295,thirty one eight hundred,1
29296,forty eight,0
29297,six hundred and six sixty nine,1
29298,nine hundred and ninety two,0
29299,two sixty,1
29300,one hundred and fifty three,0
29301,two three,1
29302,one hundred and eighty one,0
29303,seven hundred and fifty eight,0
29304,thirteen one hundred and five,1
29305,five hundred,0
29306,thirty six hundred and four,1
29307,one hundred and nineteen four,1
29308,two hundred and twenty three,0
29309,six eight hundred,1
29310,nine hundred and six,0
29311,forty ninety nine,1
29312,three hundred and sixty three,0
29313,sixteen one hundred and seven,1
29314,five hundred and four thirty,1
29315,six eighty three,1
29316,four hundred and sixty five,0
29317,one hundred and nine seventeen,1
29318,five hundred and one forty six,1
29319,one thousand sixty one,1
29320,fifty nineteen,1
29321,sixty three four hundred,1
29322,seven hundred and five,0
29323,fifty three nine,1
29324,twenty six twenty nine,1
29325,two hundred and ten forty six,1
29326,eight hundred and seventy three,0
29327,ninety nine sixty eight,1
29328,six hundred ninety five,1
29329,seven hundred and seventy six,0
29330,ninety four eight,1
29331,three hundred and sixty five,0
29332,seven hundred and fifty three,0
29333,seventy six hundred and thirty,1
29334,six hundred and seventy two,0
29335,thirty three hundred and six,1
29336,four hundred seventy six,1
29337,three hundred and sixty nine,0
29338,ten one hundred and fifty,1
29339,fourteen thirty five,1
29340,nine hundred and sixty eleven,1
29341,one hundred and fifty six one,1
29342,five hundred and twelve ten,1
29343,three hundred and seventy three,0
29344,one hundred and eighty seven,0
29345,seventeen fifty five,1
29346,six hundred and eighty nine,0
29347,four hundred and seven forty,1
29348,two hundred and forty four,0
29349,nine hundred and thirty eighty,1
29350,seventy six sixteen,1
29351,ten nine hundred and forty two,1
29352,five hundred and eighteen,0
29353,two hundred and eighty two,1
29354,thirty seven,0
29355,two hundred and twenty eight,1
29356,eight hundred and thirteen,0
29357,thirty eight sixty eight,1
29358,six hundred and sixty nine,0
29359,six hundred and sixty nine,0
29360,eight hundred and forty five,0
29361,two hundred and eighty six,0
29362,ninety one eighty six,1
29363,six hundred and seventy nine,0
29364,one hundred and twenty five,0
29365,seven hundred and thirty nine,0
29366,six hundred and twenty one,0
29367,two hundred and twelve five,1
29368,eight three hundred and twenty,1
29369,one hundred and ten,0
29370,fifteen fifty four,1
29371,sixty two two hundred,1
29372,one hundred and eighty one,1
29373,seventy eight three hundred,1
29374,fifty eight,0
29375,seven hundred and two sixty,1
29376,forty seven eighty,1
29377,one hundred and eighteen,0
29378,four hundred and twenty one,0
29379,five hundred and one seven,1
29380,seven hundred and eight,0
29381,one thousand ninety five,1
29382,six hundred and twenty forty,1
29383,seventy six sixty three,1
29384,ten one hundred and nine,1
29385,three hundred and nine one,1
29386,thirteen fifty eight,1
29387,eight hundred and thirty two,0
29388,thirty six ninety one,1
29389,five five hundred and ten,1
29390,seven hundred and thirty two,0
29391,four hundred and eighty four,0
29392,two hundred and ninety two,0
29393,seven hundred and ninety nine,0
29394,sixty five thirty nine,1
29395,two hundred and ninety one,0
29396,two hundred and ninety three,0
29397,three hundred and thirty two,0
29398,seven hundred and seventy two,0
29399,ninety two fifty three,1
29400,fifty one seventy,1
29401,nine hundred and eighty,0
29402,six hundred and fifty one,0
29403,eight hundred and seventy four,0
29404,thirty two fifty five,1
29405,six hundred and sixty three,0
29406,thirty eight eighty two,1
29407,twenty one hundred and twenty,1
29408,five four hundred and fifty,1
29409,seventy seven twenty nine,1
29410,nine hundred sixty five,1
29411,twenty eight fourteen,1
29412,eight one hundred and eighty,1
29413,nine hundred and sixty two,0
29414,three hundred and fourteen two,1
29415,twenty,0
29416,five hundred and thirteen five,1
29417,nine hundred and fifty seven,0
29418,seventy five thirty five,1
29419,three hundred and two seven,1
29420,eleven six hundred and twelve,1
29421,two hundred and thirteen,0
29422,five hundred and sixty three,0
29423,twenty three,0
29424,one hundred and eighty three,0
29425,ninety seven,0
29426,two hundred and sixty eleven,1
29427,five hundred and eighty eight,0
29428,five hundred and ninety six,0
29429,eighty six sixty two,1
29430,four nine hundred and seventy,1
29431,five hundred and fifty one,0
29432,six three hundred and eleven,1
29433,eight hundred and sixty two,0
29434,forty four eighty,1
29435,one hundred and forty six,1
29436,eight hundred and seventy eight,0
29437,ninety two two hundred and two,1
29438,five hundred and four,0
29439,one hundred and forty nine,0
29440,two hundred and ninety three,0
29441,sixty four seventy eight,1
29442,three hundred and ninety eight,0
29443,one hundred and twenty six two,1
29444,nine hundred and three ten,1
29445,three hundred and forty eight,0
29446,sixty five twenty six,1
29447,four hundred and sixty two two,1
29448,ninety five hundred and six,1
29449,five hundred and thirty eight,0
29450,seven hundred and seventy six,0
29451,four hundred and fifteen,0
29452,eight hundred and two,0
29453,six hundred and nineteen,0
29454,eight hundred and ninety sixty,1
29455,nine hundred and thirty thirty,1
29456,one hundred and twenty five,0
29457,two hundred and ninety nine,0
29458,seventy six hundred and six,1
29459,three hundred and forty four,0
29460,six five hundred and nine,1
29461,six hundred and forty six,0
29462,one hundred and twenty fifty,1
29463,five hundred and forty seventy,1
29464,fifty nine eleven,1
29465,thirty nine,0
29466,three hundred and thirty four,0
29467,fifty seventy nine,1
29468,one hundred and twenty five,0
29469,six hundred and nine,0
29470,six hundred and seventy four,0
29471,five hundred eleven,1
29472,thirty two,0
29473,five hundred and six,0
29474,seventeen six hundred and five,1
29475,eighty five seventy nine,1
29476,six three hundred and twelve,1
29477,six forty,1
29478,nine hundred and thirteen,0
29479,twelve one hundred and sixty,1
29480,five hundred and twenty five,0
29481,six hundred and twenty eight,0
29482,four hundred and ninety three,0
29483,seven hundred thirty four,1
29484,two hundred and one fifty four,1
29485,four two hundred and fifty,1
29486,four hundred and thirty nine,0
29487,thirty one seventy four,1
29488,seventy eight ninety,1
29489,twenty eight fourteen,1
29490,three hundred and thirty three,0
29491,twenty seven,0
29492,sixty four,0
29493,one hundred and fifty seven,0
29494,twenty nine seventy two,1
29495,nine hundred and eighty eleven,1
29496,forty nine,0
29497,thirteen,0
29498,nine hundred and eighteen,0
29499,one hundred and twenty two,0
29500,twenty six nineteen,1
29501,four hundred and thirteen six,1
29502,ninety five eleven,1
29503,forty one seventy seven,1
29504,nine hundred and thirty one,0
29505,one hundred and seventy four,0
29506,ninety six forty three,1
29507,one hundred one thousand,1
29508,five hundred and eleven eighty,1
29509,eight hundred and seventy four,0
29510,one hundred thirty three,1
29511,thirty eight one hundred,1
29512,nine hundred and ninety six,0
29513,two hundred and fifty four,0
29514,five hundred and twenty one,1
29515,nine hundred and sixty six,0
29516,five hundred and forty six,0
29517,three hundred and ninety four,0
29518,nine hundred and fifty six,0
29519,three hundred and fifty eight,0
29520,three hundred and eighty one,0
29521,one hundred and ten,0
29522,five four hundred and three,1
29523,eighty seven sixty four,1
29524,four hundred and fifty,0
29525,three hundred and fifty one,0
29526,six eight hundred and eight,1
29527,eight hundred and sixty six,0
29528,six hundred and sixty five,0
29529,forty seven fifty seven,1
29530,fifteen seventy three,1
29531,two sixty six,1
29532,four hundred and ninety two,0
29533,three hundred ninety nine,1
29534,one hundred and sixty four,0
29535,one hundred and thirty five,0
29536,seventy forty four,1
29537,two hundred thirty nine,1
29538,two hundred and eighty fifteen,1
29539,two hundred and eight seven,1
29540,five hundred and fourteen five,1
29541,five hundred and eighty nine,0
29542,four hundred and four sixteen,1
29543,sixty four,0
29544,six hundred and ninety four,0
29545,nine hundred and eleven five,1
29546,fifty nine fifteen,1
29547,seventy two six,1
29548,ten eight hundred and seven,1
29549,eleven nine hundred and fifty,1
29550,six hundred and forty six,0
29551,five hundred and three,0
29552,eight hundred and two fourteen,1
29553,forty two ninety eight,1
29554,five seventy seven,1
29555,four hundred and ninety three,0
29556,two hundred and forty eleven,1
29557,one hundred and three two,1
29558,five three hundred and sixty,1
29559,ninety two hundred and one,1
29560,seven hundred and twenty nine,1
29561,three fifty eight,1
29562,three hundred and fifty seven,0
29563,three hundred and fifty fifty,1
29564,nine six hundred and eight,1
29565,eighty one twenty,1
29566,seven hundred and eighty six,0
29567,two hundred and eight two,1
29568,six hundred and twenty six,0
29569,one hundred and sixteen fifty,1
29570,ninety three hundred and ten,1
29571,eight hundred and thirty two,0
29572,five hundred and eighty six,0
29573,sixty two ninety three,1
29574,eight hundred and seventy four,0
29575,one hundred and three ninety,1
29576,four hundred and eight forty,1
29577,one hundred and sixty six,0
29578,eight hundred and fifty,0
29579,nine hundred and one forty one,1
29580,three hundred twenty nine,1
29581,sixty five,0
29582,three hundred and sixty five,0
29583,sixty three hundred and five,1
29584,four hundred and eighty one,0
29585,three hundred and ninety one,0
29586,fifty four one thousand,1
29587,three hundred and ninety five,0
29588,seventy three sixty three,1
29589,fifty four hundred and nine,1
29590,seven hundred four hundred,1
29591,five hundred and fifteen three,1
29592,six hundred and eighty four,0
29593,two hundred and sixty three,0
29594,seventy nine,0
29595,seven hundred and one,0
29596,three hundred and eighty five,0
29597,ninety five eighty eight,1
29598,eighty one ninety nine,1
29599,five hundred and eighty three,0
29600,ninety three fifty five,1
29601,four hundred and eighty one,0
29602,seventy two three,1
29603,two four hundred and six,1
29604,six hundred and thirty three,0
29605,sixty five,0
29606,two hundred and ten,0
29607,one hundred and thirty one two,1
29608,six hundred and fifty eight,0
29609,seven hundred and seven eleven,1
29610,four hundred and five,0
29611,fifteen forty one,1
29612,eighty three twenty two,1
29613,seventy six twenty seven,1
29614,seventy one twenty,1
29615,six one hundred and fifty six,1
29616,four fifty nine,1
29617,nine hundred and twelve,0
29618,eight hundred and forty,0
29619,three hundred and fifty five,0
29620,eight hundred and ninety five,0
29621,four hundred and thirty,0
29622,ten forty three,1
29623,six nine hundred and thirty,1
29624,one hundred and thirty nine,0
29625,one hundred and ninety four,0
29626,four hundred and seventy two,0
29627,six hundred and twenty five,0
29628,five sixty two,1
29629,seven hundred and seventy six,0
29630,one hundred and fifty one,0
29631,eighty seven eleven,1
29632,ninety six thirty five,1
29633,three hundred and five thirty,1
29634,four hundred and four eighteen,1
29635,one hundred and ninety one,0
29636,nine hundred and twenty one,0
29637,six hundred and fifty fourteen,1
29638,four hundred,0
29639,sixty eight,0
29640,eight hundred and ten ten,1
29641,seven hundred and one seven,1
29642,nine hundred and sixteen one,1
29643,twenty six seven hundred,1
29644,forty four sixty six,1
29645,seventy two one thousand,1
29646,thirty four,0
29647,one hundred and five,0
29648,three hundred and seventy four,0
29649,twenty three nine,1
29650,three hundred and seventy seven,0
29651,six hundred and fifty two four,1
29652,fifty five forty five,1
29653,four hundred and five nineteen,1
29654,seven hundred and eighty two,0
29655,three hundred and thirty four,0
29656,twenty nine ninety,1
29657,thirty one hundred and eight,1
29658,five hundred and seventy fifty,1
29659,six hundred and twenty three,0
29660,eleven two hundred and twelve,1
29661,sixteen one hundred and six,1
29662,five hundred and six fifteen,1
29663,eight hundred and forty six,0
29664,seven hundred and fifty one,0
29665,ninety two hundred and sixteen,1
29666,thirty eight sixty four,1
29667,three hundred and ten three,1
29668,four two hundred and nineteen,1
29669,nine hundred and eighteen,0
29670,ninety six five,1
29671,ten six hundred and thirty,1
29672,one hundred and eighty three,0
29673,thirty three thirteen,1
29674,seventeen two,1
29675,nine hundred and seventy eight,0
29676,seven hundred thirty five,1
29677,eighty five hundred and ten,1
29678,six hundred and seventy,0
29679,four hundred and ten sixty,1
29680,nine hundred and thirty eight,0
29681,sixty two forty five,1
29682,ninety two forty four,1
29683,eight hundred and forty,0
29684,thirty two,0
29685,five hundred and one,0
29686,eighty twenty,1
29687,four hundred eighty three,1
29688,six hundred and eighty two,0
29689,five hundred and twenty six,0
29690,six hundred and seventy two,0
29691,four hundred fifty six,1
29692,thirty,0
29693,one hundred and thirty three,0
29694,two hundred and one,0
29695,nine nine hundred and three,1
29696,one hundred and eight,0
29697,six hundred and sixty seven,1
29698,four hundred and ninety,0
29699,two hundred and fifty nine,0
29700,four hundred and thirty three,0
29701,five seventy five,1
29702,three hundred and eighty five,0
29703,eighty six,0
29704,thirty five sixty five,1
29705,sixty seven sixty nine,1
29706,six hundred and eighty seven,0
29707,one hundred and ninety three,0
29708,seven hundred and eighty four,0
29709,nine seventy six,1
29710,four hundred and ninety,0
29711,five hundred and forty three,0
29712,two hundred and ninety two,0
29713,seven hundred and forty two,0
29714,seventy one,0
29715,thirty seven,0
29716,two hundred and eighty five,0
29717,seven hundred and thirty eight,0
29718,nine six hundred and seventeen,1
29719,five hundred and ninety,0
29720,three hundred and forty four,0
29721,fourteen ninety seven,1
29722,three hundred and thirty seven,0
29723,one hundred and thirty six,0
29724,one hundred and three nine,1
29725,eight four hundred and three,1
29726,five hundred and ninety one,0
29727,four hundred and fifty nine,0
29728,ten ninety seven,1
29729,forty two hundred and forty,1
29730,twenty two,0
29731,two hundred and eleven,0
29732,two hundred and eighty four,0
29733,eighty two,0
29734,thirty six hundred and fifty,1
29735,seven hundred and seventy eight,0
29736,four hundred and eighteen two,1
29737,seven hundred and eighty one,0
29738,sixty four seventy four,1
29739,seven hundred seventy three,1
29740,seventeen nine,1
29741,nine one hundred and sixty two,1
29742,eight hundred and thirty two,0
29743,eighty four twenty five,1
29744,nine hundred and thirty nine,0
29745,three three hundred and thirty,1
29746,one hundred and forty six,0
29747,eight hundred and sixty five,0
29748,sixty five seventy six,1
29749,one hundred and four,0
29750,five hundred and forty seven,0
29751,three hundred and three,0
29752,sixty one hundred and fifty,1
29753,twenty five,0
29754,eighty four fifty four,1
29755,sixty seventy eight,1
29756,three hundred and forty two,0
29757,thirty seven seventy one,1
29758,fifty two fifty one,1
29759,six hundred and two,0
29760,sixty one eighty eight,1
29761,one hundred and forty two six,1
29762,twenty four hundred and fifty,1
29763,thirty eight seventy nine,1
29764,sixty three eighty nine,1
29765,six hundred and sixty one,0
29766,four,0
29767,four one hundred and fifty two,1
29768,ninety two hundred and five,1
29769,eight hundred and five ten,1
29770,fifty two forty three,1
29771,forty six forty two,1
29772,three hundred and thirty,0
29773,five hundred and seventy sixty,1
29774,eighteen twenty two,1
29775,nine hundred and fifteen,0
29776,fifteen two hundred,1
29777,six hundred and one thirteen,1
29778,two hundred and eighty two,1
29779,two hundred and forty eight,1
29780,eighteen five,1
29781,seven hundred and eight five,1
29782,two hundred and sixteen ninety,1
29783,sixty five fifty six,1
29784,four hundred and twenty three,0
29785,seven hundred and forty five,0
29786,fifty nine seventy four,1
29787,five hundred and seven,0
29788,nine hundred and eight ten,1
29789,two hundred and sixty six,0
29790,forty one ninety five,1
29791,eight hundred and fifty seven,0
29792,seventeen seven,1
29793,eight hundred and fourteen,0
29794,twelve one hundred and eighty,1
29795,four hundred and four twenty,1
29796,ten six hundred and eighty,1
29797,seventy five eighty one,1
29798,two eight hundred and fourteen,1
29799,eight hundred and seven twenty,1
29800,five hundred and thirteen,0
29801,fifteen forty one,1
29802,four hundred and forty,0
29803,six hundred and sixty thirty,1
29804,two hundred and fifty two,0
29805,eight hundred and seventy one,0
29806,ninety seven seventy four,1
29807,nine hundred and sixty nine,0
29808,two hundred and eighty six,0
29809,sixty six two hundred and nine,1
29810,five hundred and forty four,0
29811,nine hundred and ten,0
29812,three hundred and thirty seven,1
29813,seventeen three,1
29814,six two hundred and thirty,1
29815,five hundred and fifty,0
29816,ten two hundred and sixty four,1
29817,four nine hundred and twenty,1
29818,five hundred and one two,1
29819,eight hundred and fifty,0
29820,five hundred and eighty one,0
29821,sixty three forty,1
29822,seven hundred and twenty nine,0
29823,four hundred and thirty two,0
29824,four hundred and ninety four,0
29825,one hundred and eighty eight,0
29826,six hundred and thirty eight,0
29827,fifty nine hundred and seven,1
29828,six hundred and fifty eight,0
29829,ninety four six hundred,1
29830,fifty one five hundred and six,1
29831,seven hundred and seven,0
29832,nine hundred and twenty five,0
29833,five hundred and ninety two,0
29834,nine hundred and ten nineteen,1
29835,five eighteen,1
29836,twenty six,0
29837,forty eight forty one,1
29838,four seventy two,1
29839,ten one hundred and thirty six,1
29840,five nine hundred and seventy,1
29841,five hundred and twenty three,0
29842,nine hundred and ninety one,0
29843,six hundred and twelve,0
29844,thirty seven hundred and six,1
29845,eleven two hundred and one,1
29846,seven hundred and ninety four,0
29847,fifty eight hundred and thirty,1
29848,five hundred and fifty six two,1
29849,eighteen,0
29850,one hundred and ninety seven,0
29851,six hundred and thirty one,0
29852,eight hundred and eleven two,1
29853,nine hundred and sixty one,0
29854,five hundred and twenty six,0
29855,five hundred and fourteen,0
29856,two hundred eighty nine,1
29857,four hundred and fifty one,0
29858,eight hundred and eighty six,0
29859,seven hundred and seventy six,0
29860,three hundred forty four,1
29861,five hundred and forty five,0
29862,six hundred and seventy six,0
29863,three hundred and three forty,1
29864,thirty sixteen,1
29865,seventy five hundred and seven,1
29866,sixteen one hundred and nine,1
29867,eight two hundred and sixteen,1
29868,nine hundred and nine fifteen,1
29869,six thirty four,1
29870,five eight hundred and eight,1
29871,fifteen thirty two,1
29872,three hundred and fifty four,0
29873,eight hundred and ninety two,0
29874,seven hundred and seventy two,0
29875,one hundred and one,0
29876,eighty eight seventy,1
29877,nine hundred and thirty six,0
29878,five hundred and eleven nine,1
29879,nine hundred and thirty nine,0
29880,two one hundred and forty four,1
29881,five hundred and twenty five,1
29882,five hundred and fifty six,0
29883,eighty four thirty eight,1
29884,eighty five eight,1
29885,one hundred and ninety two,0
29886,forty one five hundred and one,1
29887,fifteen forty nine,1
29888,eighty one seventeen,1
29889,four hundred and seventy five,0
29890,ninety one thirty nine,1
29891,six hundred and ninety three,0
29892,twenty six forty four,1
29893,six hundred and sixty six one,1
29894,nine hundred and forty two,0
29895,six hundred and ninety one,0
29896,nine hundred and two nineteen,1
29897,six hundred and four nine,1
29898,two hundred and seventy six,0
29899,three hundred and ninety one,0
29900,seven hundred and five nine,1
29901,six hundred and seven two,1
29902,four hundred and eighty four,0
29903,five hundred and sixty eight,0
29904,eighty nine hundred and twelve,1
29905,seven twenty five,1
29906,fifty five hundred and one,1
29907,four nine hundred and eighteen,1
29908,five hundred and three twelve,1
29909,one hundred and sixty six,0
29910,thirty six two hundred and six,1
29911,seven hundred and ten,0
29912,seven hundred and six,0
29913,fifty two twenty five,1
29914,seventy five seventy seven,1
29915,nine hundred and seventy one,0
29916,three hundred and thirty,0
29917,one hundred and seventy one,0
29918,two hundred and five forty six,1
29919,thirty eight twenty five,1
29920,seven hundred and ninety seven,0
29921,five hundred and thirty three,0
29922,three hundred and forty four,0
29923,twenty six one hundred,1
29924,one hundred and twelve seven,1
29925,two hundred and fifty six,0
29926,nine hundred and seventy six,0
29927,nine hundred and sixty one ten,1
29928,six hundred and twenty six,0
29929,four hundred and eighty six,0
29930,sixty four hundred and thirty,1
29931,six four hundred and forty,1
29932,two hundred and nine,0
29933,four hundred and six twenty,1
29934,eight hundred and thirty seven,0
29935,seven hundred and seventy seven,0
29936,seven hundred and nineteen,0
29937,six hundred and seventeen,0
29938,three hundred and seventy two,0
29939,ninety two eighty seven,1
29940,seventy six,0
29941,four hundred and ninety nine,0
29942,twenty nine ninety two,1
29943,fifteen fifty eight,1
29944,five hundred and fifty three,0
29945,one hundred and fifteen five,1
29946,one hundred and seventy four,0
29947,five hundred and fifty two two,1
29948,ninety six twelve,1
29949,one hundred and eighty six,0
29950,two hundred and thirty three,0
29951,thirty three thirty eight,1
29952,one hundred and fifty eight,0
29953,nine hundred and ninety two,0
29954,sixty one eight hundred,1
29955,seventy three eighty seven,1
29956,seven hundred and seventeen,0
29957,forty seven ninety one,1
29958,fifty nine nineteen,1
29959,two hundred and eleven,0
29960,forty nine forty seven,1
29961,eighty eight forty two,1
29962,ninety nineteen,1
29963,four five hundred and nineteen,1
29964,ninety five,0
29965,fifty six,0
29966,sixty sixty seven,1
29967,three hundred and forty five,0
29968,one hundred and forty,0
29969,eighteen seven,1
29970,two hundred and eighty two,0
29971,six hundred and eighty two,0
29972,three hundred and twenty nine,0
29973,ninety five eighty four,1
29974,fifty nine fifty nine,1
29975,two hundred and forty two nine,1
29976,one hundred and twenty eight,0
29977,one hundred and seventy one,0
29978,sixty six hundred and two,1
29979,thirty two fourteen,1
29980,five hundred and ninety two,0
29981,sixty six sixteen,1
29982,eight hundred and twenty one,0
29983,forty eight eighty seven,1
29984,seventy eight six,1
29985,seven hundred and seventy,0
29986,seventy six ninety six,1
29987,seven hundred and seventy,0
29988,forty six fourteen,1
29989,ten five hundred and three,1
29990,forty two one thousand,1
29991,seven hundred and forty five,0
29992,two hundred and thirty seven,0
29993,one hundred and sixty seven,0
29994,six hundred and thirty two,0
29995,four one hundred and six,1
29996,sixteen forty one,1
29997,two hundred and fifty one,0
29998,eighty four four hundred,1
29999,seven hundred and eighty two,0
30000,fourteen six hundred and seven,1
30001,seventy two twelve,1
30002,forty fifty five,1
30003,twelve fifty one,1
30004,ninety eight forty one,1
30005,eleven five hundred and fifty,1
30006,four hundred sixteen,1
30007,forty four forty six,1
30008,twenty three one thousand,1
30009,ninety four ninety eight,1
30010,twenty one three,1
30011,three hundred and ninety,0
30012,two hundred thirty four,1
30013,four hundred and seventy nine,0
30014,five hundred and four fifteen,1
30015,three hundred and eighty six,0
30016,seventy five fourteen,1
30017,six six hundred,1
30018,five hundred and eight seventy,1
30019,six twenty nine,1
30020,four hundred and fifty sixty,1
30021,nine forty five,1
30022,six hundred and two forty,1
30023,eight hundred and forty six,0
30024,one hundred and ten fifty two,1
30025,eighteen five hundred and two,1
30026,fifty nine sixty three,1
30027,two hundred and twenty two,0
30028,seventy seven,0
30029,seventeen seventy five,1
30030,one hundred and one eighteen,1
30031,thirty five forty four,1
30032,four hundred and five fifty,1
30033,eighty five twenty four,1
30034,seven thirty four,1
30035,one hundred and one fifteen,1
30036,four hundred and sixty seven,0
30037,nine hundred and seventy nine,0
30038,eight four hundred and sixteen,1
30039,eight hundred and seventy three,0
30040,seventy eighteen,1
30041,thirty,0
30042,thirty one hundred and two,1
30043,fourteen eight hundred and ten,1
30044,seventy two seventy one,1
30045,nine hundred and twelve twenty,1
30046,nine hundred and ten three,1
30047,five hundred and six forty six,1
30048,four hundred and seventy one,0
30049,three hundred and fifty two,0
30050,seven hundred and ten eighty,1
30051,four hundred and sixty,0
30052,six hundred and thirty eight,0
30053,five hundred and seventy fifty,1
30054,two hundred and sixteen eight,1
30055,forty three sixty one,1
30056,two hundred and eighteen forty,1
30057,forty eight one thousand,1
30058,thirty four twenty seven,1
30059,one hundred and eighty five,0
30060,seven hundred and twenty one,0
30061,nine two hundred and seven,1
30062,seventy nine,0
30063,forty six forty three,1
30064,fifty seven forty four,1
30065,seven hundred and eight fifty,1
30066,fifty three hundred and sixty,1
30067,eighty three,0
30068,two hundred and twenty nine,0
30069,four,0
30070,seven hundred and forty,0
30071,three hundred and ninety eight,0
30072,fourteen forty one,1
30073,six hundred and ninety five,0
30074,six hundred and ninety nine,0
30075,forty nine two hundred and two,1
30076,three hundred and ninety seven,0
30077,eighty four seventy five,1
30078,seven hundred twenty,1
30079,eight hundred and twelve four,1
30080,six hundred and forty,0
30081,four hundred and ninety five,0
30082,forty eight hundred and seven,1
30083,eight hundred and forty four,0
30084,eight hundred and sixty five,0
30085,nine hundred and six,0
30086,five hundred and sixty eight,0
30087,six hundred and nineteen fifty,1
30088,thirty six hundred and eleven,1
30089,six hundred and four eighteen,1
30090,two five hundred and eight,1
30091,two hundred and ninety one,0
30092,six hundred and seventy nine,0
30093,two hundred and four,0
30094,one hundred and eight,0
30095,eight six hundred and five,1
30096,fifty seven one thousand,1
30097,ninety eight,0
30098,fifty twelve,1
30099,nine hundred and forty,0
30100,forty two forty,1
30101,three hundred and eighty six,0
30102,two eight hundred and one,1
30103,one thousand seventy three,1
30104,three hundred fifty seven,1
30105,four hundred and nine three,1
30106,five six hundred and ninety,1
30107,one thousand thirty two,1
30108,five hundred and six,0
30109,two hundred and eighteen,0
30110,sixty nine,0
30111,ten four hundred and forty,1
30112,nineteen thirteen,1
30113,ninety four seventy four,1
30114,four hundred and one,0
30115,four hundred and fifteen nine,1
30116,sixty eight eighty four,1
30117,seventy four fifty two,1
30118,one hundred and seventy eight,0
30119,fifteen two hundred and one,1
30120,three hundred and twenty eight,0
30121,twenty nine forty three,1
30122,six hundred and eight forty,1
30123,sixty forty three,1
30124,eighty seven seventy eight,1
30125,nine hundred and forty three,1
30126,one hundred and twenty seven,0
30127,ninety three seventy four,1
30128,three hundred and fifty three,0
30129,five four hundred and thirty,1
30130,four hundred and ninety three,0
30131,three hundred and ninety,0
30132,six hundred and forty nine,0
30133,fifty ten,1
30134,two hundred and seven four,1
30135,fifty one fifty four,1
30136,eighty five forty five,1
30137,thirteen two hundred and eight,1
30138,eighty eight,0
30139,eighteen four hundred and two,1
30140,eighty four eighty six,1
30141,eight eighty eight,1
30142,seven hundred and eighty one,0
30143,seventy two fifty two,1
30144,two hundred and eighty eight,0
30145,seven hundred and seven six,1
30146,fifteen two hundred and twelve,1
30147,seven hundred and seven,0
30148,three hundred and fifty three,0
30149,eight hundred and five fifteen,1
30150,nine hundred and fifty eight,0
30151,seven hundred and sixty seven,0
30152,one thousand three hundred,1
30153,eight hundred and fifty one,0
30154,two hundred and forty two,0
30155,one hundred and thirty four,0
30156,four two hundred and nineteen,1
30157,five hundred and forty forty,1
30158,four hundred and fifty two,0
30159,eight hundred and thirty four,0
30160,eight hundred and seventy two,0
30161,three hundred and one,0
30162,eight hundred and thirteen,0
30163,ninety two four,1
30164,four hundred and eighty three,0
30165,ninety two ninety one,1
30166,thirteen one hundred and one,1
30167,one hundred and twenty five,0
30168,one hundred and twenty thirty,1
30169,sixty two thirty four,1
30170,three hundred and fifty eight,0
30171,twenty two sixty two,1
30172,four hundred and ninety six,0
30173,three hundred and four,0
30174,two hundred and thirty one,0
30175,three hundred and sixty three,0
30176,one hundred and ninety one ten,1
30177,forty five ninety one,1
30178,nine hundred and sixty eight,0
30179,two nine hundred and forty,1
30180,four hundred and ten,0
30181,one hundred and forty seven,0
30182,nine hundred and nine one,1
30183,eight hundred and fifty nine,0
30184,sixty three three,1
30185,five hundred and twenty one,0
30186,sixty one ninety nine,1
30187,eighty one thirty four,1
30188,five hundred and nine,0
30189,four hundred and six,0
30190,seven hundred and sixteen one,1
30191,seven two hundred and eighty,1
30192,forty seven sixty four,1
30193,ninety seven seventy seven,1
30194,nine hundred and ninety forty,1
30195,eight hundred,0
30196,sixteen one hundred and ten,1
30197,twelve twenty nine,1
30198,forty two five,1
30199,eleven two hundred and eleven,1
30200,eleven four hundred and four,1
30201,three hundred and twenty,0
30202,eight two hundred and twenty,1
30203,three hundred and forty three,0
30204,eighty five hundred and eleven,1
30205,seventeen eighty three,1
30206,four hundred and ninety nine,0
30207,seventy seven six hundred,1
30208,ninety one fifty six,1
30209,one hundred and twenty five,0
30210,eighteen three hundred and six,1
30211,seven hundred and seventeen,0
30212,thirty nine fifty four,1
30213,sixty seven eighty nine,1
30214,five hundred and twenty one,0
30215,two hundred and two,0
30216,three hundred and nine sixteen,1
30217,thirty two seventy three,1
30218,sixty twenty four,1
30219,one thousand ninety seven,1
30220,two hundred and forty six,0
30221,nine hundred and twenty nine,0
30222,eighty five ninety five,1
30223,forty seven forty three,1
30224,six hundred and seventy four,0
30225,eight hundred and eleven,0
30226,sixteen two hundred and thirty,1
30227,seven hundred and thirty five,0
30228,four hundred and sixty,0
30229,one hundred and six thirty,1
30230,fourteen seven hundred and one,1
30231,two hundred and eighty two one,1
30232,seven one hundred and forty,1
30233,nine hundred and four,0
30234,five hundred and seventy four,0
30235,one hundred forty,1
30236,eighty two twenty one,1
30237,four two hundred and fifty one,1
30238,nine hundred and seventy six,0
30239,ninety nine ninety five,1
30240,sixty one thirty six,1
30241,eight hundred and thirty,0
